q_m	xn_p,	xn_he3,	xn_he4,	xn_c12,	xn_n14,	xn_o16,	xn_o18,	xn_ne20,	xn_ne22,	xn_mg24,	xn_si28,	xn_fe56,	xn_co56,	xn_ni56,
0.0	0.00026021699952961654	0.0	0.05145288704256926	0.2530128553065806	2.8395566410352284e-07	0.21338037821079076	0.0	0.0646801605055095	2.4788400866931617e-09	0.018476028179724036	0.011222744791608836	0.0	0.0	0.38751444252918316
0.0010319420511319894	0.0002470783475725558	0.0	0.05033880309679948	0.26134461186874	2.903400427446424e-07	0.22021751534883033	0.0	0.0673993572614675	2.5279337542322075e-09	0.019367373185264904	0.011538938645087642	0.0	0.0	0.3695460293782611
0.0020640130295452607	0.00024041294910024692	0.0	0.048814722186295074	0.2654204100762736	2.981897563661765e-07	0.22311164763397362	0.0	0.06983809541779074	2.6013668405163167e-09	0.020307830422459844	0.011915076166693959	0.0	0.0	0.3603515043562897
0.003095950756896978	0.00022668207870111298	0.0	0.04689633630535138	0.2741698174329007	3.0652895333638695e-07	0.2299485450501336	0.0	0.07358463299063782	2.6780334641694475e-09	0.021672433088460147	0.012437522272094024	0.0	0.0	0.3410637215747343
0.004127949567478717	0.00020583821873553887	0.0	0.043226858909521666	0.28752629531995827	3.321350330257527e-07	0.24075612637942384	0.0	0.07889244445495303	2.903571920582481e-09	0.023493539257523642	0.013378652471038442	0.0	0.0	0.3125199099502408
0.005159979430667572	0.0001841526959212491	0.0	0.04047678282342772	0.3020986764095491	3.610088701049915e-07	0.25283144077317726	0.0	0.08293929945920911	3.1562394222014065e-09	0.02453692373778367	0.01408180551646369	0.0	0.0	0.28285055441935864
0.006191942314561933	0.0001711862331269633	0.0	0.03927091399870577	0.3117051879325056	3.7816795730901075e-07	0.26186530635807104	0.0	0.08322874329535343	3.2981657942024184e-09	0.024111740051164232	0.01424915156750224	0.0	0.0	0.2653973890974475
0.007223875953975709	0.0001688463364099475	0.0	0.03971353067933023	0.31433376397429635	3.749707713956935e-07	0.2645916760453353	0.0	0.08227565062799155	3.2632977319727026e-09	0.02348263230554547	0.013960153385350577	0.0	0.0	0.2614733684116713
0.008255922797830766	0.00015977249524108512	0.0	0.04080740509598647	0.3207689896095061	3.7214576814114714e-07	0.2706960708802881	0.0	0.08253715672056432	3.2451257434463115e-09	0.02345671329507359	0.013680560589152483	0.0	0.0	0.24789295592329402
0.00928787774169135	0.00015051359377741302	0.0	0.041431724232429204	0.32749500033799667	3.6835018789065787e-07	0.2764891869006966	0.0	0.08334024742822055	3.2312401399186934e-09	0.023536043438779002	0.013352427624505423	0.0	0.0	0.23420448486216702
0.010319921283750234	0.00013981415067039387	0.0	0.041195078943845644	0.3351641469400165	3.579854915402113e-07	0.28337754840939794	0.0	0.0844758487707057	3.1297349669592015e-09	0.02376626636676151	0.013243938102832866	0.0	0.0	0.21863699720054294
0.011351861919827243	0.0001280453526382731	0.0	0.04122831942073488	0.34367622060388825	3.595931962944966e-07	0.29178054900452494	0.0	0.08401935300018973	3.1305232194027065e-09	0.02317810895583264	0.01318846504925474	0.0	0.0	0.20280057588921707
0.01238393447052427	0.00011409958138160618	0.0	0.04115375667647243	0.35381680528591863	3.629061729049894e-07	0.3011984525469709	0.0	0.08463017868022579	3.1481314956804194e-09	0.022979498862629722	0.013063465435588886	0.0	0.0	0.18304337687650762
0.013415921174519847	0.00010280622754979219	0.0	0.041998278130344575	0.36229167664381007	3.4931427944528306e-07	0.30868921942277977	0.0	0.08547916440878518	3.012029054482717e-09	0.022964653639054373	0.012574820646420575	0.0	0.0	0.16589902855494731
0.014447825333610153	9.476157696187838e-05	0.0	0.0417773912007084	0.3692163150125998	3.424772428402597e-07	0.3142663116675753	0.0	0.08659517751507229	2.9396410815106244e-09	0.022900465074657362	0.01221328894045547	0.0	0.0	0.15293594359508544
0.015479843561898172	8.476338583105884e-05	0.0	0.04159142642988315	0.37722427845541334	3.3960852173070906e-07	0.32086728161661543	0.0	0.08784706428404673	2.91639946603803e-09	0.02285417629008118	0.011974776234159806	0.0	0.0	0.13755589077904826
0.016511808725604166	7.528203058851542e-05	0.0	0.043140758814696714	0.3850184770012513	3.2319635554082545e-07	0.32763856062005586	0.0	0.08819552120311597	2.776216239167991e-09	0.02249425989662605	0.011401777231829474	0.0	0.0	0.12203503722926444
0.01754384770803978	6.791312340393994e-05	0.0	0.04433683788124808	0.39154407742985287	3.129114870330167e-07	0.3338866314880924	0.0	0.08733338148952224	2.6869273974471034e-09	0.021681567229140237	0.010881068751965497	0.0	0.0	0.11026820700836036
0.018575833625893372	5.7700634370692166e-05	0.0	0.04444851089775688	0.40029036570440507	3.0939367262207574e-07	0.34227698302153203	0.0	0.08688536624325133	2.6488001305164508e-09	0.020969296266607408	0.010415925419674617	0.0	0.0	0.09465553976992921
0.019607795016117976	4.413340878890489e-05	0.0	0.043813806437404464	0.4108623914869888	3.1339751882942105e-07	0.352230027903897	0.0	0.08710806112647794	2.6598414544770843e-09	0.02050480876980821	0.010156163209744077	0.0	0.0	0.07528029159953038
0.020639766154502772	2.955571032196466e-05	0.0	0.0470986928727444	0.4225657276214266	3.0121264160889644e-07	0.3656236779004036	0.0	0.08333955894227728	2.532593158584263e-09	0.018652470417692992	0.009212562635503869	0.0	0.0	0.0534774501543946
0.021671833831119758	1.8279083955154863e-05	0.0	0.05153174489735434	0.4318136886152498	2.7411093405520925e-07	0.3766244199917056	0.0	0.07918650136588543	2.2853867135050704e-09	0.016772754226794508	0.008037698919672535	0.0	0.0	0.03601463650306189
0.022703723132127162	1.1313630514563725e-05	0.0	0.055628873032973515	0.43740584422592865	2.431130613355303e-07	0.3836119568356963	0.0	0.07604081016924728	2.0108793256463347e-09	0.015452227675482823	0.006971703685956564	0.0	0.0	0.02487702562025959
0.023735806452969035	7.46358999706108e-06	0.0	0.06045001800002081	0.4409535635247405	2.1759552433434366e-07	0.39034478677015694	0.0	0.07047488240528146	1.7888283923220794e-09	0.013523375462478145	0.0059350674562343615	0.0	0.0	0.018310623406738055
0.024767753614024286	5.128614935813831e-06	0.0	0.06389519596390525	0.44393127432332197	1.998893275136919e-07	0.39733641056529867	0.0	0.06410641100286157	1.6301842661025645e-09	0.011492772909390386	0.005069461574886718	0.0	0.0	0.01416314352588772
0.02579971209552371	3.5657393644726364e-06	0.0	0.06579834074091141	0.4465805332499455	1.8551631581949989e-07	0.4037466443467219	0.0	0.058394791711752804	1.4833337859376598e-09	0.009759522029474091	0.004336172766116282	0.0	0.0	0.011380242416063627
0.026831787161874922	2.4206609442983684e-06	0.0	0.06666249565621984	0.44890193329445693	1.697702057509945e-07	0.4086103794810593	0.0	0.054485195585109926	1.3318188570988894e-09	0.008584323709735601	0.003737412070149324	0.0	0.0	0.00901566844030039
0.02786374021899487	1.6517741902122302e-06	0.0	0.06718554556449778	0.45097691956471536	1.5502628108728493e-07	0.41296537934470295	0.0	0.051003873780729535	1.1989106281262145e-09	0.007585038252382739	0.003221522420686152	0.0	0.0	0.007059913072903475
0.028895741781073347	1.2705683779473626e-06	0.0	0.06860879232943981	0.45203670424165404	1.391000636781087e-07	0.4163156223561547	0.0	0.047652333981375174	1.0685769639287728e-09	0.006792986574957471	0.002814691492421927	0.0	0.0	0.005777458286978283
0.029927822979331917	9.586389276541645e-07	0.0	0.07175375254341508	0.4520807871215767	1.217078010265605e-07	0.41896181070423727	0.0	0.04398473723493379	9.309081214019372e-10	0.006072175173062662	0.0024534199734330803	0.0	0.0	0.00469223597170487
0.030959649231754437	7.317988370262209e-07	0.0	0.07699253400617496	0.45094066139795025	1.0321349643740704e-07	0.42089619459566296	0.0	0.03981838021996423	7.921306547134085e-10	0.005415278139018708	0.0021410420350389523	0.0	0.0	0.0037950738017256003
0.03199173215952532	5.941602831619317e-07	0.0	0.0831433381973535	0.44914153230665804	8.684390619909108e-08	0.4223305629942788	0.0	0.03553024385852557	6.689793707840588e-10	0.004817553928049052	0.00186762729189631	0.0	0.0	0.0031684597500698
0.03302362947918061	5.630635939547834e-07	0.0	0.08784884140887758	0.4478017485092077	7.367568613570196e-08	0.4237587984462503	0.0	0.03188211762187683	5.716304302905531e-10	0.004321502377280027	0.0016455751235543196	0.0	0.0	0.0027407792020428916
0.03405568764347984	4.812335239025592e-07	0.0	0.08976975456947557	0.44753482118024207	6.627607723625859e-08	0.4249063572017333	0.0	0.02992397259391207	5.125547095344843e-10	0.003982876028957496	0.0014761174131990367	0.0	0.0	0.002405552990324739
0.035087742820439666	4.469927816516453e-07	0.0	0.09174218969673706	0.44724649235391456	5.760403179109901e-08	0.4264378183770819	0.0	0.027507204152001467	4.477437389891179e-10	0.003621438497779871	0.0013163444121873612	0.0	0.0	0.0021280074657406213
0.036119659479187015	4.3402670810134167e-07	0.0	0.09217253248217433	0.44759678009637577	5.1109411969042736e-08	0.42797334968207934	0.0	0.025861874290411486	3.9710952536888863e-10	0.003319970162119734	0.0011738737481100528	0.0	0.0	0.0019011340054999118
0.03715173179404149	4.055815655997673e-07	0.0	0.09307906706052523	0.44750820767865085	4.7165390540785457e-08	0.42889026476554176	0.0	0.024530195391580144	3.6840364592093336e-10	0.0031272426212466896	0.001098906623678847	0.0	0.0	0.0017656627434167861
0.03818367235150428	3.6268263398895923e-07	0.0	0.09394398046533353	0.44754835701271534	4.209433355847149e-08	0.4300922779820756	0.0	0.022956797560415756	3.2889611360324544e-10	0.002886083820077519	0.00098934384618558	0.0	0.0	0.001582754207332759
0.03921562643060877	3.2400760717396125e-07	0.0	0.09538919599881313	0.44730888405976704	3.752812266683074e-08	0.43115510503317583	0.0	0.021210348210725476	2.9406330171228386e-10	0.0026308609456238306	0.0008873557722578085	0.0	0.0	0.0014178881498438023
0.04024760778883909	2.922341321931772e-07	0.0	0.09602356089979981	0.44730912673771817	3.514763475569096e-08	0.43206676339104405	0.0	0.02001236633692928	2.7618563329483556e-10	0.0024576820926711634	0.0008308262910849486	0.0	0.0	0.0012993465928000764
0.041279673971786314	2.628422275017355e-07	0.0	0.09778484833779667	0.4467446551980597	3.1048108880255044e-08	0.4324895395657583	0.0	0.018708056766943492	2.4604728736026e-10	0.002329263686266888	0.0007652729807461916	0.0	0.0	0.0011780693280448403
0.042311638899649756	1.8907304317081786e-07	0.0	0.09788215850268488	0.4471139861061391	2.8015015538049984e-08	0.4339132549035029	0.0	0.017306869412492827	2.2150581062710045e-10	0.00211023151223217	0.000686563266298685	0.0	0.0	0.000986718987084814
0.043343653197227945	1.751450959996124e-07	0.0	0.09732006864965823	0.4475275438343672	2.6828278994931024e-08	0.43474860784531166	0.0	0.016754396874681422	2.127892636589253e-10	0.002046865215679772	0.0006602534460074465	0.0	0.0	0.0009420619481300411
0.044375556098491045	1.5457099256317665e-07	0.0	0.09698442582424872	0.447914642627267	2.472112603619021e-08	0.4358079795276314	0.0	0.015871525308075236	1.9716012465138128e-10	0.0019434352797652293	0.0006243999278037103	0.0	0.0	0.0008534120159300639
0.045407641620530445	1.23620035013963e-07	0.0	0.09644328492785932	0.44846310168905273	2.2290039884066044e-08	0.43716351238983403	0.0	0.01480212187649156	1.782598552597395e-10	0.0017991793412261317	0.0005693279037644608	0.0	0.0	0.0007593257834370411
0.04643964058834051	1.0392309670432441e-07	0.0	0.09426488700094436	0.4495807291398058	2.2256412644537648e-08	0.4382348381539886	0.0	0.014841336839660527	1.7753636621006706e-10	0.001794455784951384	0.0005638636259254824	0.0	0.0	0.0007197630976780245
0.04747168318702907	9.906748888408573e-08	0.0	0.09362326204687914	0.4501053792849831	2.0525534045687347e-08	0.43938316818495377	0.0	0.014010648208617877	1.6394730894914212e-10	0.0016861182720343713	0.0005237943900351248	0.0	0.0	0.000667509855526221
0.04850365023747582	7.545460917475827e-08	0.0	0.09219433801517223	0.45102321278354385	1.8748742612073232e-08	0.4408700818212654	0.0	0.013257254045386779	1.509995984060632e-10	0.0015904933104375046	0.0004892496238281894	0.0	0.0	0.0005752760460146407
0.04953563513334487	6.41510105253897e-08	0.0	0.09104433169174368	0.4517401025462861	1.7827426343800894e-08	0.44199605487420285	0.0	0.012710982387104818	1.4317688335064295e-10	0.0015129175414932635	0.00046124833024182356	0.0	0.0	0.0005342805073137276
0.05056768292057036	5.755711600999843e-08	0.0	0.08888000627929128	0.4528246978551533	1.7917226319392778e-08	0.44304048347578767	0.0	0.01275853742579407	1.4449026245231794e-10	0.001507288440930732	0.0004637808879229637	0.0	0.0	0.0005251300162876445
0.05159958998838596	3.683449452370015e-08	0.0	0.08804067708829938	0.4533738151103424	1.653121646073017e-08	0.4439043575610463	0.0	0.012330972178757912	1.3337612457116025e-10	0.0014587327533125251	0.0004359507131890649	0.0	0.0	0.0004554410959652304
0.052631595323945936	3.844745420454949e-08	0.0	0.0866396042741461	0.4541922981356295	1.628535754039353e-08	0.44518537508948375	0.0	0.011731682229565442	1.3119333490926103e-10	0.001377349237974331	0.00041827732375117983	0.0	0.0	0.0004553588454445926
0.05366357503127806	4.57885641862014e-08	0.0	0.08490793034007656	0.4550711223011249	1.6601813044803406e-08	0.44613943585287397	0.0	0.011636868596845217	1.3401284142756058e-10	0.001364171009571879	0.0004187230289082795	0.0	0.0	0.0004616863462089857
0.0546954907466552	2.6386664656241008e-08	0.0	0.08347342136653728	0.45598015779329165	1.4121693724128745e-08	0.44752192312285466	0.0	0.010998505388077808	1.1486304655603686e-10	0.0012786779110209362	0.0003780656167269534	0.0	0.0	0.00036920817826928474
0.05572750465116239	2.122598269549709e-08	0.0	0.08292866838773248	0.4562673381074673	1.4197612456399341e-08	0.44786627971795145	0.0	0.0109248751294398	1.1545843874690844e-10	0.001273814226644091	0.0003764714642723746	0.0	0.0	0.0003625174274387657
0.05675945016131956	1.6870917983767725e-08	0.0	0.08153332422704812	0.4571161841325655	1.308596391407895e-08	0.449180819526623	0.0	0.010313382243773763	1.0645672428522991e-10	0.0011831634639333935	0.00034746611714824385	0.0	0.0	0.00032563022556960264
0.057791499756671576	1.4655658966626402e-08	0.0	0.08040818682100351	0.45769857435448946	1.3032627000979438e-08	0.449780194820858	0.0	0.010275048754755154	1.0602242261509742e-10	0.0011806602426551053	0.00034260384690556345	0.0	0.0	0.0003147033650249075
0.05882354620745575	1.1069947812405819e-08	0.0	0.0796272193684792	0.4581588834791312	1.2608110803466529e-08	0.45046991340540454	0.0	0.009977865948776742	1.0271879200403845e-10	0.0011382500719148373	0.0003324351580370385	0.0	0.0	0.00029540878747899633
0.05985545791350883	9.263703982898765e-09	0.0	0.0780105113453409	0.45902840131588374	1.2067852348875608e-08	0.4514869665355468	0.0	0.009770794709999529	9.847136794937194e-11	0.0011077655895774914	0.00031820587538557133	0.0	0.0	0.00027733319823811
0.06088741246429854	8.529722306189551e-09	0.0	0.07804596945449808	0.45910330427719415	1.1485595076566863e-08	0.45188924964668603	0.0	0.009342207263760536	9.347585450560128e-11	0.0010537679924146365	0.00030155658332765004	0.0	0.0	0.0002639246733256041
0.06191946080182335	6.38284277377847e-09	0.0	0.07707583774637516	0.4596157734835028	1.0916913640290934e-08	0.45244574673999466	0.0	0.00927976396262308	8.987599612308301e-11	0.001042998854178294	0.0002968220901893778	0.0	0.0	0.0002430397335043681
0.0629514087490206	3.751868269998652e-09	0.0	0.07563740923991587	0.4603007083440372	1.104590354662566e-08	0.45290856161427023	0.0	0.009545013560990367	9.105311325542076e-11	0.0010711201207499318	0.0003007798573254713	0.0	0.0	0.00023639237388588542
0.06398342375412655	3.469351404408356e-09	0.0	0.07519918984396085	0.4606344647458447	1.0191280074684215e-08	0.4536973422580771	0.0	0.008960285083091319	8.387830138976556e-11	0.0010090567037660334	0.0002814001890896981	0.0	0.0	0.00021824743166072138
0.06501537720431748	2.1136554032779287e-09	0.0	0.07491999112369452	0.4608308307719894	9.600401182904655e-09	0.45402100757653074	0.0	0.008783296017940105	7.898788282848715e-11	0.0009750814195310383	0.0002672442781245471	0.0	0.0	0.00020253701914544874
0.06604745958178893	2.4502396622902598e-09	0.0	0.07394141405575874	0.46136344339831653	9.167044276006226e-09	0.4546736172638758	0.0	0.00862302570304392	7.576896645131505e-11	0.0009505193011757749	0.00025875096510119387	0.0	0.0	0.0001892176196751702
0.06707940265490601	1.7336417877556972e-09	0.0	0.07369645557059949	0.46150163769284197	8.94529438513394e-09	0.4548553260999959	0.0	0.008565277358819517	7.405692278357179e-11	0.0009482872651889373	0.0002553216766054726	0.0	0.0	0.00017768358295540057
0.06811142929491303	2.0213778523037067e-09	0.0	0.07312304227445171	0.46183531119371085	8.743913916849353e-09	0.45534113878882004	0.0	0.008360013947668953	7.217737544087498e-11	0.0009190558870362077	0.00024606397302041774	0.0	0.0	0.00017536309782255355
0.06914335821747486	9.18665905319697e-10	0.0	0.07237583591146965	0.4622892444631458	7.881054705966482e-09	0.4560112860573888	0.0	0.008068976053848024	6.546289439666512e-11	0.0008719663457573175	0.00022930294121897501	0.0	0.0	0.00015337936198806413
0.07017546842437158	1.0388969338820498e-09	0.0	0.07225480312579478	0.46238599320177	7.67273811511281e-09	0.4562975783880373	0.0	0.007831696219718633	6.400219163315987e-11	0.0008548465735527015	0.0002249753384773581	0.0	0.0	0.00015009837701186315
0.07120743932691394	1.0433473430869093e-09	0.0	0.07159289354767563	0.4626642462047925	8.073266225037064e-09	0.4563727996702632	0.0	0.00808844388558248	6.727581856332656e-11	0.0008890269878989191	0.00023560268812146827	0.0	0.0	0.00015697783177644323
0.07223937618950967	4.841665286568384e-10	0.0	0.07111984568802754	0.46295660845563874	7.218892877141399e-09	0.45679936373157887	0.0	0.007910962694399339	6.050324059541447e-11	0.0008552978004718909	0.00022086065782051464	0.0	0.0	0.00013705320850036952
0.07327150274815904	2.6402489935367973e-10	0.0	0.07011873113390713	0.4635225371961233	7.204781246220867e-09	0.4576553008474961	0.0	0.007541561879505084	6.027926257998395e-11	0.0008140636110272509	0.00021371099021364612	0.0	0.0	0.00013408681264222367
0.0743033172870665	4.075377288351604e-10	0.0	0.07041974867523777	0.4634276328754313	6.626537274668824e-09	0.4577222295323528	0.0	0.007325277182330168	5.545589307721821e-11	0.0007825290617170846	0.00019929570697894053	0.0	0.0	0.0001232798764208308
0.07533534219756109	9.508015145623445e-11	0.0	0.06934500912991974	0.46393801160058384	6.591972575298702e-09	0.4581064418500937	0.0	0.007483915985777146	5.542774520966955e-11	0.0008035729852130258	0.0002032871844727026	0.0	0.0	0.00011975452145951223
0.07636731089890593	1.534321179686665e-10	0.0	0.06913692318815569	0.46409284004369117	6.320538186055991e-09	0.45845467081172847	0.0	0.007231737563701507	5.31734318070966e-11	0.0007718473346103114	0.00019568615562845488	0.0	0.0	0.00011628837534065046
0.07739939665678777	1.0664344980096075e-10	0.0	0.06813135620717534	0.4647010384229884	5.744124016780053e-09	0.45948881473460484	0.0	0.0066924079380987255	4.850057377437237e-11	0.000703479169404154	0.00017920779887462866	0.0	0.0	0.00010368982958587934
0.07843134090911773	8.761011823475e-11	0.0	0.06812704988303875	0.46467242940881387	5.699764790095202e-09	0.4592992683116185	0.0	0.006892992203577092	4.837097895781761e-11	0.0007278805033443929	0.00018151181434178317	0.0	0.0	9.886203951969356e-05
0.07946331078967554	2.54521507517244e-11	0.0	0.06722307536778128	0.46514803183004505	5.614634793604322e-09	0.45987037467056924	0.0	0.0067649865637922245	4.753567587949455e-11	0.0007135696303053967	0.00017832372176986342	0.0	0.0	0.00010163252811421728
0.08049525299803642	2.1418240499994727e-12	0.0	0.06617980686706887	0.46572433630575066	5.438384205125522e-09	0.4606908954936041	0.0	0.00645491727628908	4.6109567683008245e-11	0.000682153776394968	0.00017125522918830555	0.0	0.0	9.662956506847805e-05
0.08152726910374114	1.0866397054400031e-12	0.0	0.066286117971883	0.4656322505554802	5.496751116703119e-09	0.4603713595252119	0.0	0.006734699683570829	4.693154122078331e-11	0.0007050348883608327	0.00017621189224638947	0.0	0.0	9.431993847775127e-05
0.0825593511667558	5.114872028437078e-13	0.0	0.0657751406527385	0.465944848338394	5.0424862243528326e-09	0.46090081992830584	0.0	0.00645865509995692	4.287886984313577e-11	0.0006716106129421188	0.00016375033685544447	0.0	0.0	8.516994493048465e-05
0.08359127883149067	5.175507583601528e-13	0.0	0.06543119828281747	0.4662162174719777	4.4112272600288645e-09	0.4616113906417147	0.0	0.005902616544795999	3.771834809985067e-11	0.0006153464742261473	0.00014897792823345904	0.0	0.0	7.424820677157172e-05
0.08462331514104365	6.717194880403662e-14	0.0	0.06426719955041994	0.46679455073249826	4.510782848166077e-09	0.46212911898834413	0.0	0.005968854376851428	3.857955573893781e-11	0.0006161330105543441	0.00014898214257262737	0.0	0.0	7.515664932971085e-05
0.08565528454991614	2.368873501177808e-13	0.0	0.06356526595719769	0.4671398521391128	4.556480145695048e-09	0.4624461386898901	0.0	0.006002804054378113	3.905223429739805e-11	0.0006185607704729473	0.000150435092234076	0.0	0.0	7.693870094495585e-05
0.08668726362833472	5.781663669123481e-13	0.0	0.06335025217842492	0.4672587873802049	4.6144451623553375e-09	0.46261005155837975	0.0	0.005948608475407201	3.9479766731463017e-11	0.0006055961032643473	0.00014789420994683992	0.0	0.0	7.880543986889744e-05
0.08771926306782989	1.1410196887555862e-13	0.0	0.0632512575105742	0.46730216454347195	4.549706072728907e-09	0.462601568711228	0.0	0.006010555850314685	3.9081485585844956e-11	0.0006105383461186372	0.00014858017984700124	0.0	0.0	7.533026954402004e-05
