q_m	density,	T,
0.13213220746247126	117087.81	134446050.0
0.13313329405611418	118187.41	134788330.0
0.134134317283186	116728.67	134417900.0
0.13513525556397601	120361.24	134497320.0
0.13613623624165352	119996.91	134255910.0
0.13713732039518783	121516.26	134083880.0
0.1381382036972802	124554.63	134173930.0
0.1391392706938007	127913.97	133555420.0
0.1401402169811971	128065.78	133586130.0
0.14114119964146288	126494.34	133427720.0
0.1421422948517395	130123.78	133422470.0
0.14314320202114436	133555.97	133141370.0
0.14414435175259824	132527.18	132904840.0
0.14514524062118847	137215.25	133308520.0
0.14614636549403548	137218.68	132781310.0
0.14714731445030088	137796.86	132951160.0
0.14814825349362482	141245.95	132594400.0
0.14914922486838816	140882.06	132241890.0
0.15015021934793013	144227.92	132318550.0
0.15115124463384363	147480.95	132156670.0
