q_m	density,	T,
0.3075334651886309	455529.62	131128280.0
0.3085655554275219	441205.1	131311750.0
0.3095974638317787	452542.1	131468680.0
0.310629429860241	454518.97	131323560.0
0.31166150248955227	454245.44	131216480.0
0.31269348274718384	451158.98	131584660.0
0.31372541166974566	457108.06	131300660.0
0.31475748146894583	458016.51	131574940.0
0.31578953892571743	469020.65	131377070.0
0.31682140880901855	464337.0	131311160.0
0.31785350038435084	474794.39	131661350.0
0.3188853856760343	464407.27	131553600.0
0.3199174072061185	468176.62	131566790.0
0.32094947779146066	477083.19	131556790.0
0.3219814108019608	464215.14	131266610.0
0.32301342038268727	475393.28	131407820.0
0.32404540913065194	476456.03	131511030.0
0.3250773308993221	480341.48	131534260.0
0.32610934849869655	483158.28	131538780.0
0.3271412931440975	487667.78	131738400.0
0.32817340099256836	477621.6	131395770.0
0.3292053446159848	469341.4	131636790.0
0.33023729555052145	496278.71	131801490.0
0.3312692793457918	491394.3	131698240.0
0.3323013803548277	487918.66	131760620.0
0.33333332751588296	501307.86	131772640.0
0.33436531280482296	500986.04	131687080.0
0.3353973954967513	502784.85	131531870.0
0.3364293058663631	498279.43	131781130.0
0.3374612507476067	500594.87	131785560.0
0.3384933273862419	499489.1	131672350.0
0.3395252083541445	504796.58	131767570.0
0.3405572937189555	500258.9	131698310.0
0.34158929622440437	512036.97	131769710.0
0.3426212759317365	510540.94	131766510.0
0.343653221992193	504090.05	131745850.0
0.3446852226109012	509763.59	131847270.0
0.3457171456373984	515491.68	131776870.0
0.34674928398817706	526928.54	131738970.0
0.3477811942791746	525303.73	132020090.0
0.34881317225699454	526404.94	131819780.0
0.34984526296757074	520228.1	131987410.0
0.3508771973931264	526776.97	131676670.0
0.3519091087847227	518646.14	132012700.0
0.35294112410428535	525473.02	131688890.0
0.3539732056956149	538751.28	132129300.0
0.35500512652091465	536286.43	131932890.0
0.35603719050266436	536378.32	131765310.0
0.3570691405724449	536450.27	131893830.0
0.3581010551086089	542341.29	132169080.0
0.35913309998710924	535850.98	131971050.0
0.36016508456852153	542367.22	131902660.0
0.361197069228548	540660.79	131770180.0
0.36222907346350924	534661.62	132000070.0
0.36326102691370005	554751.22	132036740.0
0.364293026195967	556664.52	132023240.0
0.3653250809012416	563588.62	132189360.0
0.36635706563988235	556283.7	131912720.0
0.3673889899242067	545255.19	132248040.0
0.36842104289996896	550803.41	132096230.0
0.36945303848736866	560684.28	131866510.0
0.3704850545930733	557031.38	132138460.0
0.371517098449589	569461.04	132067710.0
0.3725490338971291	575692.73	132112560.0
0.37358105047451906	575485.96	132240430.0
0.3746129427628659	570402.47	132055070.0
0.375644960283626	566278.01	131738710.0
0.3766770293752984	565329.66	132087830.0
0.3777089771652673	567278.76	132323360.0
0.3787410448418842	571455.11	132319780.0
0.3797728776978992	590049.24	132297780.0
0.3808049190387606	580602.59	132172390.0
0.3818369334149532	590117.1	132241510.0
0.3828689116286155	587011.58	132195980.0
0.38390084141593367	595701.41	132317880.0
0.38493285854362286	579543.31	132096330.0
0.3859649558577914	595493.91	131956510.0
0.3869969113519514	581141.46	132442580.0
0.388028937441659	590608.23	132365680.0
0.3890608179378764	590536.18	132269000.0
0.3900928893093606	606417.59	132051840.0
0.39112483725655783	599789.52	132347260.0
0.3921568357526828	606307.86	132096940.0
0.3931888638077452	614428.98	132392500.0
0.3942208799920642	602782.18	132502600.0
0.39525275443498864	618465.35	132441640.0
0.39628474381186685	616654.78	132345600.0
0.397316755672405	602116.46	132568740.0
0.39834879567682513	600304.54	132351400.0
0.3993807341117046	619419.9	132195630.0
0.400412802810306	620097.96	132296520.0
0.40144474863491997	621205.19	132600900.0
0.40247677181590213	624164.87	132352760.0
0.40350880215077634	631441.26	132455310.0
0.4045407442019088	621776.77	132529310.0
0.4055727378239536	629637.34	132524210.0
0.4066046997644776	630886.6	132710570.0
0.4076367281339967	630423.05	132593210.0
0.4086686798546753	629737.15	132745820.0
0.4097006675806553	631479.27	132548050.0
0.41073273918798214	634255.52	132577660.0
0.41176468194664245	659164.96	132542060.0
0.41279673610161777	641826.2	132760840.0
0.41382870543187616	649119.09	132627300.0
0.414860626728861	639562.01	132824550.0
0.4158925848959035	640861.19	132923650.0
0.41692466302820846	656332.26	132767900.0
0.4179565841679651	662848.43	132911050.0
0.4189886149745243	638004.34	133100740.0
0.4200206524632901	653718.16	132593460.0
0.4210525964797775	669169.32	132740950.0
0.4220846766560514	659379.08	132825250.0
0.42311663215021145	655554.34	133017390.0
0.424148519485864	673304.55	132818500.0
0.4251805634996081	657601.41	133055070.0
0.42621252261002107	672535.69	133147990.0
0.42724452259981555	668505.67	132829500.0
0.4282766088293826	685404.56	133352780.0
0.42930850764270767	664195.15	133104720.0
0.4303404905732219	684211.65	133060100.0
0.43137251060963633	678542.53	133020800.0
0.4324045045461379	683051.55	133231140.0
0.4334365408556909	682828.12	133288950.0
0.4344684399834727	677030.82	133196580.0
0.4355004305395638	676841.56	133091750.0
0.4365324317871855	697318.49	133176610.0
0.4375644971053766	694050.11	133256480.0
0.4385964051165624	705431.66	133454840.0
0.4396284481869362	688643.74	133233610.0
0.44066045320803926	679377.52	133251650.0
0.4416925006021939	698883.03	133695440.0
0.4427244714261219	704366.62	133517800.0
0.4437563920155791	705200.74	133345810.0
0.4447884593777393	696270.06	133437450.0
0.44582051046676097	726130.49	133379510.0
0.4468523709949729	708158.95	133326460.0
0.4478844506209475	723596.38	133733260.0
0.4489164162563388	716015.8	133549590.0
0.4499484016238931	706821.47	133524450.0
0.4509804282639	713030.28	133653850.0
0.4520123655981808	712479.52	133555100.0
0.4530442973508537	726695.04	133662290.0
0.4540763228116478	713637.07	133317390.0
0.4551083881298389	715927.09	133625280.0
0.4561403775853313	748663.52	133529270.0
0.4571723704998484	737677.72	133759830.0
0.45820430579016014	740150.5	133986760.0
0.45923629563872354	718977.86	133802670.0
0.46026832377240007	735455.56	133580030.0
0.46130024648444057	744914.87	133797210.0
0.4623323020544713	740765.93	133788630.0
0.46336423420021516	736960.0	133743610.0
0.46439628458170906	729559.11	133804670.0
0.4654282548553379	754742.66	133840170.0
0.46646022788046343	764453.98	133753320.0
0.4674921739409198	754351.4	134070440.0
0.4685242060053062	744326.86	133688080.0
0.4695561839831261	752907.93	133756920.0
0.4705882403392988	752053.64	134052620.0
0.4716203190219032	769158.74	133986800.0
0.4726522825347111	760558.26	133813020.0
0.47368419054589694	772008.84	133798760.0
0.47471612277025504	753250.72	134145010.0
0.47574811324773203	785601.01	134012290.0
0.476780111350786	758828.66	134048130.0
0.47781222478086477	781211.23	134133970.0
0.4788441775235279	758758.47	134211730.0
0.47987618450998604	785979.49	134298180.0
0.4809081965277526	780833.6	133743050.0
0.48194019062148247	773720.45	133905770.0
0.4829721414774049	775649.52	134184050.0
0.4840040770035592	787152.76	134051350.0
0.48503611944501945	799364.39	134113320.0
0.4860680708512412	799985.02	134209980.0
0.4871000434046816	783499.24	134444700.0
0.4881321073078172	790722.4	134366710.0
0.4891640350511662	799951.62	134528880.0
0.4901960762347992	779980.15	134165710.0
0.4912281053118462	819892.97	134294100.0
0.4922600192977109	807393.54	134305590.0
0.493292019444734	790089.94	134395600.0
0.49432405771964183	816856.98	134621000.0
0.49535596400131543	800891.45	134410570.0
0.49638804205500614	818398.93	134656720.0
0.4974199762447191	812863.98	134403130.0
0.4984520458080768	816680.01	134333290.0
0.49948394855211165	815132.92	134451330.0
0.500515930775098	814642.52	134651400.0
0.501548038702183	821839.71	134522810.0
0.5025799834261983	830689.42	134716590.0
0.5036118875066744	828329.76	134792120.0
0.504643912024098	843461.91	134849250.0
0.5056758863070507	812119.53	134635210.0
0.5067079881022284	829095.16	134742830.0
0.5077399356563546	832645.05	134751700.0
0.508771982971895	830552.2	134740530.0
0.509803996404717	845801.77	135006920.0
0.5108358701401136	845368.13	134957580.0
0.5118678970945774	853079.68	134969960.0
0.5128999408724788	848695.63	134907310.0
0.5139318902347316	866317.78	135071190.0
0.514963858778848	834856.36	134814940.0
0.5159959033428915	850231.96	134579230.0
0.5170278631608322	857010.38	135355380.0
0.51805981299477	837713.79	135010420.0
0.5190918516627487	871421.66	135413410.0
0.5201238212288498	870076.83	135104410.0
0.5211558545510633	856279.86	135215840.0
0.5221877484116939	881725.57	135111960.0
0.5232197524894268	861098.94	135106870.0
0.5242518031067631	871582.87	135264380.0
0.5252838473563499	858458.81	135050080.0
0.5263158252555556	889093.4	135579330.0
0.5273477582660556	875276.66	135275480.0
0.5283797176909254	876615.72	135234620.0
0.5294117483402563	890619.84	135471860.0
0.5304437755305625	877254.08	135382320.0
0.5314757337762194	880273.11	135280390.0
0.5325077255901376	893386.0	135318230.0
0.5335397537238142	893935.66	135096450.0
0.5345717217176313	891942.07	135811800.0
0.5356037005602073	888687.87	135531850.0
0.5366357632055158	898007.21	135431810.0
0.5376677275044657	911384.6	135393680.0
0.5386997241138498	900069.87	135604730.0
0.539731713490728	917963.23	135758090.0
0.5407636564852311	903674.5	135797360.0
0.5417956406735723	899650.05	135640340.0
0.5428276530057956	903452.34	135565230.0
0.5438595815352866	914413.51	135488210.0
0.5448915812892385	909789.0	135635630.0
0.5459235584023022	942185.71	135704270.0
0.546955642509286	909106.62	135647560.0
0.5479875563379225	911209.09	136018870.0
0.5490195997227529	947418.64	135969950.0
0.5500516365826053	917237.74	135895110.0
0.5510836082712897	930921.45	135777480.0
0.5521155488287524	940873.98	135729720.0
0.5531476093514774	938649.8	136026800.0
0.5541796247496544	941672.39	135932320.0
0.5552115469900097	915792.88	135953430.0
0.5562436069624356	950510.4	135819620.0
0.5572754913893627	937088.47	135801960.0
0.5583074554524701	952844.02	136091590.0
0.5593394923123224	946702.29	136093550.0
0.5603715431655016	952156.21	136029830.0
0.5614034471673635	956098.87	135982720.0
0.5624355144509094	953046.53	136179700.0
0.5634675222235095	959978.7	136282090.0
0.5644994045278534	954231.27	136073780.0
0.5655314663084058	981152.62	135932430.0
0.5665634564714259	943279.53	136231480.0
0.5675955090541173	970104.01	136039180.0
0.5686274454450279	979601.8	135976530.0
0.5696594411110416	971547.47	136054620.0
0.5706914429875769	960971.08	136268460.0
0.5717234500526492	993460.39	136321990.0
0.5727554815667363	964317.86	136282580.0
0.5737873784933205	994317.34	136088100.0
0.5748193758888468	986457.59	136321530.0
0.5758514217107173	993452.26	136322060.0
0.576883393949701	969171.89	136281770.0
0.5779153689401814	988744.22	136207300.0
0.5789473216042305	1001381.6	136193650.0
0.5799793873941066	1004119.0	136228870.0
0.5810112851854471	983547.64	136287270.0
0.5820433150486359	997512.26	136340310.0
0.5830752691277404	1022399.3	136184820.0
0.584107270768433	996988.24	136430310.0
0.5851392797988603	996317.8	136267060.0
0.586171382773251	1019176.5	136320160.0
0.5872033363806702	1013185.9	136325710.0
0.5882353020160614	1023928.1	136567700.0
0.5892672291304969	1014435.6	136083600.0
0.5902992300636618	1024841.3	136182770.0
0.591331249549777	1006725.9	136494440.0
0.5923632050439369	1032153.7	136434160.0
0.5933952624220943	1029725.5	136333480.0
0.5944271753073602	1025171.8	136394040.0
0.5954592069000614	1035662.9	136181540.0
0.5964911594854962	1029236.9	136420620.0
0.597523242806338	1030665.6	136363180.0
0.5985552259726947	1053860.0	136373690.0
0.5995871971110797	1031770.0	136528900.0
0.6006192128237134	1047747.9	136639160.0
0.6016511373438804	1051077.4	136139660.0
0.6026831381198169	1048289.4	136483370.0
0.603715094478733	1047237.8	136544400.0
0.6047472142765615	1060986.5	136493350.0
0.6057791576641355	1047467.0	136304920.0
0.6068111209411008	1058841.6	136421640.0
0.607843168571098	1056227.7	136330400.0
0.6088751256375419	1076093.6	136667530.0
0.6099071277499196	1078332.2	136582570.0
0.6109390720022497	1063323.0	136642620.0
0.611971095576303	1076928.1	136420820.0
0.6130030320458276	1072717.0	136336830.0
0.6140350476012328	1066544.4	136721650.0
0.6150670237709263	1068476.6	136575710.0
0.6160990898752594	1097489.6	136552350.0
0.617131093088236	1063218.4	136610820.0
0.6181630762545927	1082883.7	136674660.0
0.6191950169692839	1103980.3	136295210.0
0.6202270355120287	1095833.8	136561270.0
0.6212590831420259	1113146.5	136697580.0
0.6222910507427719	1086443.7	136624530.0
0.6233229882342812	1092425.2	136562200.0
0.6243549845292087	1108213.5	136803640.0
0.6253870071598915	1090239.6	136807680.0
0.6264189448086293	1104789.5	136254640.0
0.6274509563547106	1110971.7	136870030.0
0.6284829219114875	1124268.9	136359920.0
0.6295149706420833	1102759.2	136503800.0
0.6305469233061322	1125181.3	136682500.0
0.6315789384684666	1123015.5	136722730.0
0.632611003550815	1129663.4	136724590.0
0.6336428933235075	1105300.1	136640290.0
0.6346749541606895	1139212.1	136498750.0
0.6357068383517742	1126384.1	136645180.0
0.636738904377493	1131270.8	136658250.0
0.6377708753586495	1132229.7	136639180.0
0.6388029477521181	1144147.9	136572640.0
0.6398348252609962	1148125.0	136461730.0
0.6408668535519011	1115149.5	136479020.0
0.6418988784623958	1157504.5	136489380.0
0.6429308963762269	1138078.7	136741270.0
0.6439627856772343	1184470.8	136636800.0
0.6449947685291343	1125719.9	136645350.0
0.6460268511424484	1191110.5	136506320.0
0.6470588323434503	1145247.4	136213090.0
0.6480907799761907	1141928.7	136561850.0
0.6491228228893361	1168315.1	136649430.0
0.6501548699690338	1182354.5	136404950.0
0.6511868264851782	1165446.0	136781820.0
0.6522187699513663	1165095.1	136544770.0
0.6532507653815377	1166385.6	136446280.0
0.6542828178856149	1170783.3	136334400.0
0.655314744921436	1189809.8	136532140.0
0.6563467701463874	1188152.8	136590050.0
0.6573787687997408	1193218.8	136371790.0
0.65841074489082	1178998.3	136531530.0
0.6594427602103827	1174783.4	136667310.0
0.66047476287306	1197209.1	136467080.0
0.6615066788242796	1193314.9	136717920.0
0.6625387423343442	1210554.0	136476520.0
0.6635707001083159	1191666.0	136688980.0
0.6646026832746726	1194095.2	136537590.0
0.6656346144770462	1209961.7	136686420.0
0.6666665934768506	1221606.4	136531880.0
0.6676986533706621	1211603.1	136447520.0
0.6687306040693562	1240230.8	136755770.0
0.6697626647493098	1200351.9	136616320.0
0.6707946090016399	1215554.6	136551180.0
0.6718265802186388	1217977.5	136857200.0
0.6728585598473569	1210711.3	136689560.0
0.6738906578690532	1221687.9	136569580.0
0.6749225714618471	1240321.5	136546250.0
0.6759545962937274	1219006.0	136816130.0
0.6769865798531551	1235179.5	136376140.0
0.6780185480828148	1251240.3	137175610.0
0.6790506064043426	1241438.3	136547730.0
0.6800825893348568	1251060.8	136795100.0
0.6811145521401369	1253797.6	136605640.0
0.6821465576329252	1261089.8	136796500.0
0.6831785216960324	1239137.2	136732000.0
0.684210508321414	1253965.6	136864230.0
0.6852425543791271	1244692.2	136604250.0
0.6862744780345379	1255069.3	136643600.0
0.6873065336045687	1280691.3	136501770.0
0.6883384648855565	1274774.1	136873700.0
0.6893704137761241	1250688.9	137006550.0
0.6904024650223741	1257953.8	136794090.0
0.6914345111587015	1298765.4	136669660.0
0.6924664366222387	1286611.7	136612080.0
0.6934984040657565	1273729.8	136771710.0
0.6945305050747923	1261425.6	136877660.0
0.6955624302238729	1289214.9	136937870.0
0.6965943631557586	1315190.8	136724890.0
0.6976264045752342	1264363.9	137021150.0
0.6986583492992494	1309813.6	136897400.0
0.6996904327773197	1281722.6	136638860.0
0.7007223720769554	1294768.9	136593430.0
0.7017544360587051	1301667.1	136760360.0
0.7027863581418321	1318892.8	136943620.0
0.7038182973628536	1315909.7	136940360.0
0.7048503361094466	1315997.9	137061290.0
0.7058822919966776	1314549.0	137021190.0
0.7069144167472005	1303001.3	136530050.0
0.7079463482640307	1319947.8	136906130.0
0.7089783131132799	1315618.4	136836740.0
0.7100102969871644	1326013.3	136960240.0
0.71104225633342	1335619.5	136769350.0
0.7120742876116645	1314527.8	137119920.0
0.7131062335935067	1351907.9	137048720.0
0.7141382992261546	1343143.4	136788470.0
