q_m	xn_p,	xn_he3,	xn_he4,	xn_c12,	xn_n14,	xn_o16,	xn_o18,	xn_ne20,	xn_ne22,	xn_mg24,	xn_si28,	xn_fe56,	xn_co56,	xn_ni56,
0.07223937618950967	0.0	0.0	0.015084269211301652	0.49095734443301936	7.655508987182734e-09	0.48442769464827434	0.0	0.008389436861712169	6.416262299701696e-11	0.0009070282811597859	0.00023421884486109435	0.0	0.0	0.00014530357
0.07327150274815904	0.0	0.0	0.014859269140933525	0.49113881709668766	7.634036006348714e-09	0.4849220157792748	0.0	0.007990881744320453	6.387064995389303e-11	0.000862564831000252	0.000226443709876573	0.0	0.0	0.00014203831
0.0743033172870665	0.0	0.0	0.014926697321687605	0.4911579589938356	7.023052343315414e-09	0.48511115888432144	0.0	0.007763603062712711	5.877423210391147e-11	0.0008293536024633991	0.0002112210531526968	0.0	0.0	0.00013062508
0.07533534219756109	0.0	0.0	0.014685450643663984	0.4912493960679552	6.980032818048004e-09	0.48507452992975486	0.0	0.0079244836946051	5.869069935813036e-11	0.0008508782074581922	0.00021525441783922254	0.0	0.0	0.00012677399
0.07636731089890593	0.0	0.0	0.014638749432324308	0.49132493069197225	6.691415420043041e-09	0.4853559243464684	0.0	0.007656082254864505	5.629354827972894e-11	0.000817137877297338	0.0002071686493643764	0.0	0.0	0.00012308357
0.07739939665678777	0.0	0.0	0.014413367587605986	0.49154363409159224	6.075922712509234e-09	0.4860303359457976	0.0	0.0070789824999748325	5.1302119679969736e-11	0.0007441143420082074	0.0001895594057963105	0.0	0.0	0.00010965643999999999
0.07843134090911773	0.0	0.0	0.014412330454919957	0.4915090714648436	6.028948399439005e-09	0.48582558939323994	0.0	0.007291089342023098	5.116459133082249e-11	0.0007699184365023135	0.00019199482835797598	0.0	0.0	0.00010455050999999999
0.07946331078967554	0.0	0.0	0.014210265497979142	0.49163750631791076	5.934379724134754e-09	0.48605929459275915	0.0	0.007150242281820942	5.024276047903426e-11	0.0007542063378131627	0.00018847898709436554	0.0	0.0	0.00010739836000000002
0.08049525299803642	0.0	0.0	0.0139773253500613	0.4918101819987341	5.74299540994117e-09	0.48649481140518097	0.0	0.006816465863949113	4.86922265088066e-11	0.0007203621257611966	0.00018084746462560043	0.0	0.0	0.00010202193999999999
0.08152726910374114	0.0	0.0	0.014001001814417602	0.49175590488222354	5.805138746472297e-09	0.4861998588265861	0.0	0.007112540707937481	4.9564570523222e-11	0.0007445898970395925	0.0001860980170923693	0.0	0.0	9.9592157e-05
0.0825593511667558	0.0	0.0	0.013886943405338073	0.4918689397446932	5.323038470528092e-09	0.4865442732847899	0.0	0.006817999700010194	4.52645507776419e-11	0.0007089774708040334	0.00017286102606166962	0.0	0.0	8.9892622e-05
0.08359127883149067	0.0	0.0	0.013810157140093803	0.49200682499490017	4.655251870701399e-09	0.48714726382241647	0.0	0.006229143295604046	3.98048887987801e-11	0.0006493868160517394	0.000157219235877113	0.0	0.0	7.8343269e-05
0.08462331514104365	0.0	0.0	0.013551175237515948	0.49213399690233417	4.755645901913302e-09	0.4872153071534443	0.0	0.006292867294184069	4.067380592752499e-11	0.0006495791363283094	0.00015706947987350622	0.0	0.0	7.9223887e-05
