q_m	xn_p,	xn_he3,	xn_he4,	xn_c12,	xn_n14,	xn_o16,	xn_o18,	xn_ne20,	xn_ne22,	xn_mg24,	xn_si28,	xn_ni56,	density,	T,
0.2625642100341064	6.87849813277781e-28	0.0	5.0437376988252595e-11	3.819927522896808e-09	5.71816874614436e-19	3.817516778231834e-09	0.0	3.2142240032855035e-12	6.770294968830953e-21	1.1178057089487218e-13	2.3733198999232658e-14	4.964786195609707e-15	0.0024842429966908277	0.9975157493120728
0.26358983189720575	7.928690232030148e-28	0.0	4.970771562858424e-11	3.813594950721951e-09	5.704133428661967e-19	3.811116535138845e-09	0.0	3.293764173473706e-12	6.698823026790104e-21	1.1303528308418088e-13	2.443711469091044e-14	4.88249559002653e-15	0.0024500047098495585	0.9975499876122951
0.26461543899366013	7.449627151574685e-28	0.0	4.9985960703409456e-11	3.817632072100036e-09	5.304396677845564e-19	3.815308469896976e-09	0.0	3.086660837949272e-12	6.276312801352683e-21	1.0752673454291658e-13	2.2080637333160037e-14	4.255216303900079e-15	0.002472209288379539	0.9975277830254734
0.26564105265306787	7.507357739332579e-28	0.0	4.9788649848232125e-11	3.810795005117275e-09	5.558982865783426e-19	3.8083678630191e-09	0.0	3.226765616066367e-12	6.688285704819961e-21	1.1085692068737787e-13	2.5033169958032185e-14	4.7970857367817654e-15	0.002462850126793593	0.9975371422008874
0.26666674272400387	6.23836855683392e-28	0.0	4.976541436405508e-11	3.814633196880249e-09	5.032863006720448e-19	3.8125015686928375e-09	0.0	2.847581086577181e-12	6.1067776100937126e-21	9.900634958431546e-14	2.1589514429832203e-14	4.372002743072213e-15	0.0024963031073121874	0.9975036892128151
0.2676923523987613	7.045631539710495e-28	0.0	4.862146437091617e-11	3.815328949161167e-09	5.221178526170454e-19	3.8130464782110575e-09	0.0	3.032955447328176e-12	6.359359749576699e-21	1.0584434283235916e-13	2.358598141729639e-14	3.886671929909497e-15	0.002581538006010584	0.9974184543138263
0.26871802043692533	7.139237401097035e-28	0.0	4.925945044024519e-11	3.801498381654935e-09	5.353594651054074e-19	3.798928958776507e-09	0.0	3.4053072720885757e-12	6.331421884094151e-21	1.130439992576373e-13	2.252885561805569e-14	4.012950488872437e-15	0.002499335867363463	0.9975006564794048
0.2697436837091352	7.58767937874853e-28	0.0	4.868500850866523e-11	3.810271407682181e-09	5.3728201720821e-19	3.807943748067187e-09	0.0	3.1043092818517847e-12	6.352401688517715e-21	1.0608988845650596e-13	2.20981554787633e-14	4.3717011120042315e-15	0.0025679720810637633	0.9974320202487992
0.270769337136915	8.215387501395827e-28	0.0	4.912239768451064e-11	3.803895227239252e-09	5.08935344475057e-19	3.801752584756659e-09	0.0	2.8596323788499007e-12	6.076469831990581e-21	9.785481912166053e-14	2.2036346616968538e-14	4.290925061831208e-15	0.002562087338965703	0.9974379050032803
0.27179494743671556	6.636874724382081e-28	0.0	4.8684834998748604e-11	3.80979280881168e-09	4.609103883305245e-19	3.807706661507376e-09	0.0	2.7851249086956717e-12	5.576379725266979e-21	9.061706379346383e-14	2.1033950996404945e-14	3.98418987658328e-15	0.002587136630098904	0.9974128557008161
0.27282062610061364	7.469082610848405e-28	0.0	4.807140528929014e-11	3.806640473789419e-09	4.486820383622784e-19	3.804436136282533e-09	0.0	2.9204079911556546e-12	5.4087267537559e-21	9.539380322026683e-14	2.0123525748659083e-14	3.439809182535543e-15	0.002573167865384966	0.9974268244724276
0.273846193272435	7.713109438950797e-28	0.0	4.827103845685333e-11	3.804129893881851e-09	4.608660053120345e-19	3.801995784039933e-09	0.0	2.849076763595113e-12	5.5495285126020386e-21	9.259917153091822e-14	2.0351898306245224e-14	4.394627366818493e-15	0.0026109316224550354	0.9973890607201819
0.27487187670228724	6.025730770002649e-28	0.0	4.82184037082836e-11	3.805798403831158e-09	4.148567593868389e-19	3.803876591202994e-09	0.0	2.582102540813138e-12	5.007361208837385e-21	8.576011672721809e-14	1.8272597073186328e-14	3.644073431858277e-15	0.0026601341700628277	0.997339858169354
0.2758974924712156	7.876850146084013e-28	0.0	4.782743968410923e-11	3.807882048000268e-09	4.318132984673427e-19	3.80590211090026e-09	0.0	2.6406690812042126e-12	5.1610368071248554e-21	8.730960046164528e-14	1.9257033938391187e-14	3.3720178225990102e-15	0.002594855913471738	0.997405136422166
0.2769232262951739	7.178809575454964e-28	0.0	4.7179039147460014e-11	3.802703592031247e-09	4.340835341095702e-19	3.8005399700241965e-09	0.0	2.8729329932919333e-12	5.254075240120657e-21	9.291501359302883e-14	1.9456711092950713e-14	3.4763377053890504e-15	0.002632775542561659	0.997367216804027
0.27794878073174073	6.538180457562784e-28	0.0	4.5864817317396134e-11	3.808825731933947e-09	4.037984979379864e-19	3.8069358012681415e-09	0.0	2.5269915051576912e-12	4.856222563117076e-21	7.998785309930741e-14	1.7636045240323032e-14	3.656902867093707e-15	0.0026275005762962838	0.9973724917594491
0.2789745236188251	5.050620182069269e-28	0.0	4.717008007077836e-11	3.803753298929272e-09	3.6359267138812484e-19	3.802037809664079e-09	0.0	2.2978076523277744e-12	4.400276509800236e-21	7.258278104147609e-14	1.611352276493275e-14	3.1222079168691936e-15	0.0026684732165221906	0.997331519128127
0.28000003133341433	5.904368784629844e-28	0.0	4.639620382710948e-11	3.801465131785124e-09	3.8950271936367942e-19	3.799499211496507e-09	0.0	2.617215726470666e-12	4.7713580032966055e-21	8.389844442485853e-14	1.7908566092837947e-14	2.9450322078389606e-15	0.0026735133553816956	0.9973264789945357
0.2810257467967293	6.2675120381774855e-28	0.0	4.659139572705119e-11	3.795784624195274e-09	3.783888448097036e-19	3.793831274386899e-09	0.0	2.6072553321814876e-12	4.653844651037312e-21	8.252967489310356e-14	1.7581436198325424e-14	3.2150205961426353e-15	0.0026946402932640384	0.9973053520678181
0.28205134654892633	6.069470492987134e-28	0.0	4.6796825881193476e-11	3.798662577314166e-09	3.395960486444152e-19	3.796944176478542e-09	0.0	2.312022625989793e-12	4.126209515488609e-21	7.147339213663073e-14	1.5113729821610537e-14	2.9757994797792957e-15	0.002662332603403213	0.9973376597517916
0.28307695817694367	7.3794475018469315e-28	0.0	4.670071742416126e-11	3.794984542156324e-09	3.521724669446176e-19	3.7931795248316e-09	0.0	2.4107779006538753e-12	4.270878726909964e-21	7.347654024142159e-14	1.5791977736445666e-14	3.2279163615902943e-15	0.002737085303336605	0.9972629070592953
0.28410268801625177	7.972309957219512e-28	0.0	4.59839005891024e-11	3.796663952865447e-09	3.853206949046029e-19	3.794761728771047e-09	0.0	2.549408588700126e-12	4.6658914336164916e-21	7.91572073862841e-14	1.769528951082409e-14	3.2629010791074848e-15	0.0027232171527623262	0.9972767752071785
0.28512827886158354	7.614868574061383e-28	0.0	4.489791326846346e-11	3.801867349161311e-09	3.021973450223194e-19	3.800370466097645e-09	0.0	2.033689088887684e-12	3.718305720463154e-21	6.322929141185459e-14	1.461372077393456e-14	2.5033367811764456e-15	0.0027373158433995673	0.9972626765073507
0.28615396065069754	8.122697484481234e-28	0.0	4.588557381720314e-11	3.796906349044391e-09	3.656457951350514e-19	3.79519658445265e-09	0.0	2.2894226171305163e-12	4.510398646594336e-21	7.402796282047722e-14	1.7734500756216242e-14	3.235637194061076e-15	0.0027744841612339565	0.9972255081983932
0.28717952141582626	7.400827103051148e-28	0.0	4.48802689865448e-11	3.7952201716172835e-09	3.469451466138228e-19	3.7934599931662365e-09	0.0	2.356837711455963e-12	4.24222516727649e-21	7.320937481809869e-14	1.6334963820895478e-14	3.2070880522271975e-15	0.002746764925293687	0.9972532274386963
0.28820525906817407	6.8179271369997136e-28	0.0	4.520909647675796e-11	3.799844940587641e-09	3.072477783582901e-19	3.798212082110229e-09	0.0	2.1861734868641503e-12	3.711206345476547e-21	6.611414386792409e-14	1.4353641031265017e-14	2.5401767766167045e-15	0.0027937399650140135	0.9972062523894507
0.28923092296542713	5.14172528831055e-28	0.0	4.532266968908598e-11	3.795434999333049e-09	2.9831756588528264e-19	3.793842798158589e-09	0.0	2.134526552511635e-12	3.678039545392074e-21	6.533566170243059e-14	1.3734112430707906e-14	2.4537166470293204e-15	0.002769779080791092	0.9972302132823925
0.29025649404376835	5.381747169931088e-28	0.0	4.502002711639092e-11	3.800901777262838e-09	2.8605115365001135e-19	3.799388427835819e-09	0.0	2.0347301561621937e-12	3.505800168479685e-21	6.103683596992202e-14	1.3042967488854744e-14	2.4188535565597192e-15	0.0028416737048255424	0.997158318647753
0.29128209192083593	6.105239904714169e-28	0.0	4.4373467714608474e-11	3.7937269619373525e-09	2.6995341772665643e-19	3.792342213365874e-09	0.0	1.890671800941207e-12	3.323725604845588e-21	5.718396656745515e-14	1.312643416615176e-14	2.5221401994208818e-15	0.0028248617462080607	0.9971751306213857
0.29230772956627554	6.1566619495362665e-28	0.0	4.399920952247042e-11	3.790786327759149e-09	2.79082414895395e-19	3.789308755619492e-09	0.0	2.004541627555976e-12	3.430993813055886e-21	5.929756057738072e-14	1.2609857642060438e-14	2.407761951184804e-15	0.0028354772560249537	0.9971645151178019
0.2933334482329368	5.854029191868969e-28	0.0	4.490642894066905e-11	3.788647118761862e-09	2.660001567975251e-19	3.787154194510159e-09	0.0	2.0052335766571606e-12	3.3137032066072516e-21	5.97927482656086e-14	1.3107729334573378e-14	2.296450081630284e-15	0.0027823148661792947	0.9972176775110325
0.2943590625173877	6.935980193971271e-28	0.0	4.407060534742225e-11	3.787896245427371e-09	2.746252295504369e-19	3.786337703937697e-09	0.0	2.097258076848409e-12	3.366814791315045e-21	6.11991546382871e-14	1.3064320103413299e-14	2.3227662737133213e-15	0.0028438213211932155	0.9971561710583284
0.2953847635265793	5.73747561291699e-28	0.0	4.412395653291215e-11	3.797547152861928e-09	2.4897198027965246e-19	3.7961641998881254e-09	0.0	1.870587906920206e-12	3.072959935881703e-21	5.447184524302573e-14	1.1882413390962672e-14	2.173385544571764e-15	0.0028905162598838823	0.9971094761003417
0.2964103657789491	4.722083655110013e-28	0.0	4.316247599364348e-11	3.791348886944017e-09	2.6604496856263174e-19	3.789973767395557e-09	0.0	1.8554231590905215e-12	3.358056427533677e-21	5.700996645344073e-14	1.3090436470818272e-14	2.1519347321475872e-15	0.0028822832146430813	0.9971177091589442
0.29743601686281695	7.143652703826813e-28	0.0	4.3202908303093066e-11	3.790066990445105e-09	2.598040657730904e-19	3.788711614558144e-09	0.0	1.8354234492281373e-12	3.2415300233630327e-21	5.565000634423141e-14	1.3054856578692722e-14	2.388846493777835e-15	0.0029038227742278974	0.9970961696018841
0.2984616190370562	6.868600699385069e-28	0.0	4.3692249556485175e-11	3.787982285959116e-09	2.5650369406270886e-19	3.786507770617573e-09	0.0	1.9758059030943137e-12	3.121282727059005e-21	5.6376775021330334e-14	1.1939310745393417e-14	2.3268937972937566e-15	0.0028725185773283137	0.9971274738024429
0.29948732778115716	5.082243167341011e-28	0.0	4.302070345264891e-11	3.792662792609721e-09	2.2814620247079406e-19	3.791412422735684e-09	0.0	1.6954647780973163e-12	2.8324583746298094e-21	4.9363661988756606e-14	1.0658614352218745e-14	2.1426018512337006e-15	0.0028970754909591733	0.9971029168801873
0.3005129295647444	5.398633973563898e-28	0.0	4.328350612032213e-11	3.790396297084323e-09	2.2311832712866976e-19	3.789203354082011e-09	0.0	1.6375778526728394e-12	2.793769274497083e-21	4.87399318005681e-14	1.1223888793933897e-14	1.89670160288136e-15	0.0029607845733935494	0.9970392078020238
0.301538494002002	5.586116595905569e-28	0.0	4.3744712685048574e-11	3.7892397871203855e-09	2.3076256693948575e-19	3.78806284104468e-09	0.0	1.5942021209240688e-12	2.8851655337571154e-21	4.837716100496337e-14	1.0990022120251809e-14	1.7827771624978033e-15	0.002969867156533795	0.9970301252207635
0.3025642591562496	6.306313833300554e-28	0.0	4.270804407962815e-11	3.791918647261418e-09	2.216962174113124e-19	3.790720286897059e-09	0.0	1.6243989058695995e-12	2.783230310232316e-21	4.900277434747954e-14	1.1388272065289361e-14	1.98207309365515e-15	0.0029978044672885106	0.9970021879056777
0.30358982007763924	4.924810994799013e-28	0.0	4.266142085675087e-11	3.785728672922847e-09	2.2032465366280017e-19	3.784494343135552e-09	0.0	1.6702409282243043e-12	2.749120470904858e-21	4.808360012791092e-14	1.0215394796079108e-14	2.0003883576150183e-15	0.0029316147973980342	0.997068377587987
0.30461540475066956	5.728280196806955e-28	0.0	4.268292224266286e-11	3.7862595101173825e-09	2.317893270414428e-19	3.785030487406748e-09	0.0	1.6636486420293637e-12	2.9241437166058225e-21	5.064731002881278e-14	1.2001076247678682e-14	1.8082618452634152e-15	0.0029660184501771386	0.9970339739341219
0.30564116881109166	6.304083442558464e-28	0.0	4.2580535991854445e-11	3.791745576371355e-09	2.0429148511378428e-19	3.790552706095417e-09	0.0	1.6197880306691582e-12	2.545296656079611e-21	4.561277699857978e-14	9.93689768253435e-15	1.6348398860830906e-15	0.0030414804318381317	0.996958511941606
0.3066667041838415	5.20925031909677e-28	0.0	4.179236316163691e-11	3.7900505840349335e-09	1.8986331695219847e-19	3.78901501426804e-09	0.0	1.4160387547708692e-12	2.3745512615649846e-21	4.1223548302660823e-14	9.112004752160028e-15	1.7522890050696116e-15	0.003013088412388937	0.996986903965285
0.30769236745605133	5.531137492301116e-28	0.0	4.2041697385020866e-11	3.784520182131955e-09	2.0139030268653837e-19	3.783441475832038e-09	0.0	1.4687493567970184e-12	2.5287787842154354e-21	4.356439195180519e-14	9.922991242498134e-15	1.7811681846617294e-15	0.0030445896182585775	0.996955402770214
0.3087181065147463	7.643915988234051e-28	0.0	4.193535817408885e-11	3.784656944408944e-09	2.0396888894413282e-19	3.783547234964186e-09	0.0	1.4963953467342723e-12	2.547198089374677e-21	4.550138995081283e-14	1.025651028505104e-14	1.6858224977683989e-15	0.0030041903529098063	0.9969958020353968
0.30974370298546666	5.170667128206874e-28	0.0	4.2067679999703186e-11	3.785935623191736e-09	1.9261460907496947e-19	3.784925196463476e-09	0.0	1.3842613177470911e-12	2.4471252337314048e-21	4.096937051206512e-14	9.420701037217976e-15	1.5975440494540477e-15	0.0030159752275206596	0.9969840171581147
0.31076930695670507	4.253535322488347e-28	0.0	4.1499455327926514e-11	3.786979073204362e-09	1.6832108953804264e-19	3.785882002879326e-09	0.0	1.4854182929353908e-12	2.1311293630550117e-21	4.0012735020810155e-14	8.446689813493403e-15	1.3427124055852723e-15	0.0030376962630708935	0.9969622961210334
0.31179490717768443	5.433575005395329e-28	0.0	4.11482425843239e-11	3.792776452314234e-09	1.6879052328911907e-19	3.791778140511814e-09	0.0	1.3510931815697884e-12	2.1013783103158817e-21	3.807014656070365e-14	8.111993096804721e-15	1.5352010524785939e-15	0.0030612977057255355	0.9969386946671728
0.31282053997903947	5.95927906842452e-28	0.0	4.188429583227906e-11	3.780675424094106e-09	1.8540043397505068e-19	3.779627183372609e-09	0.0	1.4175963159561196e-12	2.3312802171664656e-21	4.177439631633428e-14	9.2404214063928e-15	1.533459155204601e-15	0.003116527104740265	0.9968834652916028
0.31384626333352456	6.0489909286954405e-28	0.0	4.0838427096982805e-11	3.77994235949258e-09	2.082303974671551e-19	3.77880484231782e-09	0.0	1.5351390586279782e-12	2.654857453127927e-21	4.654770446936227e-14	1.0499428705657709e-14	1.5689522412232262e-15	0.0030704389583078636	0.9969295534405127
0.3148718981662699	4.852958475787833e-28	0.0	4.1407553850622793e-11	3.7813236145590635e-09	1.814453620480477e-19	3.780327505155401e-09	0.0	1.3551262743336244e-12	2.3289147361994267e-21	4.072830138065177e-14	9.251933950247502e-15	1.5226432223902707e-15	0.0032128024042562078	0.9967871899912785
0.31589750955989604	4.214412071123726e-28	0.0	4.14336172840421e-11	3.782450983125479e-09	1.702156478618539e-19	3.781501738467249e-09	0.0	1.2996927937430258e-12	2.1602193985960994e-21	3.738302396804376e-14	8.165000305867666e-15	1.5124799156234298e-15	0.003123242823406163	0.9968767495698607
0.3169232377584658	5.648992969861983e-28	0.0	4.1262036713501944e-11	3.7774554758562425e-09	1.7532761941596097e-19	3.77652413617637e-09	0.0	1.2780538933162373e-12	2.238526577259143e-21	3.8067929796350726e-14	8.798485221924399e-15	1.3895655633176463e-15	0.003149909835604036	0.996850082567828
0.31794884110466104	4.179391900436391e-28	0.0	4.045724120417282e-11	3.784498252995021e-09	1.512790315753354e-19	3.783635147714587e-09	0.0	1.1795120512054201e-12	1.9153661480973034e-21	3.3905470051121846e-14	7.312009381930984e-15	1.1100543728900933e-15	0.0032049395704835918	0.9967950528197039
0.3189743908534039	3.9527580261804054e-28	0.0	4.121975128914196e-11	3.7844330206105e-09	1.490353184295385e-19	3.7835476206442285e-09	0.0	1.2071524418432045e-12	1.8667439094447688e-21	3.310480184290273e-14	6.989811875725916e-15	1.3144255656576944e-15	0.0031462527981963844	0.9968537395913547
0.320000066782738	3.6360759392312413e-28	0.0	3.9727844848245805e-11	3.787353559754071e-09	1.390595595287823e-19	3.786518598483461e-09	0.0	1.1423837304882886e-12	1.7804241256294654e-21	3.24920689541785e-14	7.0047389503532556e-15	9.973248771416504e-16	0.003178071850259058	0.9968219205349581
0.3210257444309409	4.113775476831155e-28	0.0	4.0384733051021546e-11	3.786526754165423e-09	1.422961580229129e-19	3.785703171756896e-09	0.0	1.12024414698722e-12	1.811627988350511e-21	3.2314397484593916e-14	7.062870968679927e-15	1.1738862612613282e-15	0.003166056578804494	0.9968339358074201
0.3220513541056984	4.611535209377505e-28	0.0	4.0059194366380745e-11	3.786262785838358e-09	1.4646771643804758e-19	3.785442036632891e-09	0.0	1.1149687252544644e-12	1.867472417317991e-21	3.2538096371994505e-14	7.154264818359637e-15	1.1787127174144353e-15	0.0031802506843387327	0.9968197417027415
0.3230769508889403	6.993373541060958e-28	0.0	3.981230880906295e-11	3.776429338614454e-09	1.546824500617401e-19	3.775543535478505e-09	0.0	1.2005764617894154e-12	1.9698145565440173e-21	3.47244077605352e-14	7.538927892920118e-15	1.1981274811153391e-15	0.0032088214803248404	0.9967911709266459
0.32410259744124503	3.3427502801216037e-28	0.0	3.9009970029937306e-11	3.777975830607216e-09	1.4460610187674956e-19	3.777096824750551e-09	0.0	1.188749504465958e-12	1.8568740861095768e-21	3.3136317395271964e-14	6.994804894998385e-15	1.2203760941740735e-15	0.003194059144166176	0.996805933260521
0.3251283145452985	4.08662770181772e-28	0.0	3.933008199879701e-11	3.783192026143025e-09	1.451058395331056e-19	3.782366846004309e-09	0.0	1.1151049632912881e-12	1.8592776492526318e-21	3.272154368575362e-14	7.071460796020705e-15	1.2329928493766015e-15	0.0032810352661858935	0.996718957127769
0.32615399781889004	5.008039433920731e-28	0.0	4.0366318623400584e-11	3.770903049228085e-09	1.4510345205295036e-19	3.769990263104642e-09	0.0	1.2350213110818034e-12	1.8442700314166617e-21	3.378418968020551e-14	7.105396289212695e-15	1.1650944479721293e-15	0.003326943760204375	0.9966730486572589
0.3271795104556943	5.224109313743105e-28	0.0	3.911040343929762e-11	3.7818042974533616e-09	1.447544582605432e-19	3.7810312192646346e-09	0.0	1.0587054133635336e-12	1.8832332936868493e-21	3.385014390069281e-14	7.80266264859473e-15	1.127437219209664e-15	0.0032820227818717183	0.9967179696150809
0.32820516677429884	3.1136081455118986e-28	0.0	3.907977220045193e-11	3.780747742768466e-09	1.1719866167122903e-19	3.779959605519258e-09	0.0	1.0746444835851395e-12	1.4937497864280346e-21	2.8603441283385985e-14	5.7151880179112115e-15	8.468449232632943e-16	0.00329573838642474	0.9967042540126783
0.32923084629763116	4.561890256349085e-28	0.0	3.963495889113985e-11	3.773804742297467e-09	1.3204446295495444e-19	3.773023450839907e-09	0.0	1.0603122084990986e-12	1.709856923937642e-21	3.0484687613000884e-14	6.51276296165009e-15	9.483353194430674e-16	0.0033427409709861017	0.9966572514414526
0.33025644323713393	4.579450349912094e-28	0.0	3.855949077525144e-11	3.7731522528933155e-09	1.263867141380065e-19	3.772344126005301e-09	0.0	1.1003564630636369e-12	1.6193395858714484e-21	3.070748826692477e-14	6.387388046350368e-15	1.0533861925899517e-15	0.003290315931260842	0.9967096764835448
0.33128217995191706	2.5747370764736857e-28	0.0	3.861821630507761e-11	3.779165437639188e-09	1.1190690762866386e-19	3.778512532278411e-09	0.0	8.935265888651134e-13	1.440654367722921e-21	2.5309949243852962e-14	5.342232571062415e-15	8.353629318878704e-16	0.0032840436144202854	0.9967159487883585
0.33230778048541804	3.049167953130599e-28	0.0	3.87864254031494e-11	3.781249471557424e-09	1.0737996657710953e-19	3.780526713676473e-09	0.0	9.794989942953336e-13	1.3760191861403675e-21	2.5756071530923672e-14	5.32533958718225e-15	9.220217270238227e-16	0.0033275167753457325	0.9966724756230801
0.3333334467265829	2.079501663829742e-28	0.0	3.850318240795731e-11	3.7790275125330584e-09	1.0694785990024498e-19	3.778341213944651e-09	0.0	9.365310000363618e-13	1.3515913805140007e-21	2.4349656647057336e-14	4.954754310004563e-15	8.76096916811251e-16	0.0033020900289402488	0.9966979023742211
0.3343590048352782	3.253542234826466e-28	0.0	3.839731565003502e-11	3.781967277681855e-09	1.079067528666517e-19	3.781336034234419e-09	0.0	8.604211592586772e-13	1.389379828244086e-21	2.556727623531654e-14	5.35357643796542e-15	8.482359483680685e-16	0.003463724179271792	0.9965362682181353
0.33538464623097675	3.529763962402038e-28	0.0	3.8092746326008665e-11	3.770516638445005e-09	1.1090229557517918e-19	3.769826912153264e-09	0.0	9.395788829830761e-13	1.4199586927138058e-21	2.550608509004771e-14	5.371388870012296e-15	9.440330747398606e-16	0.003365358908650225	0.996634633511942
0.3364102898143265	3.5449107895732484e-28	0.0	3.805285449940415e-11	3.780689947007715e-09	1.0911847690340152e-19	3.77996918964742e-09	0.0	9.721226296554587e-13	1.4130242856163333e-21	2.6439355142609165e-14	5.53466020301823e-15	8.854849198468991e-16	0.0034618971578161835	0.9965380952424668
0.3374360284823694	3.707904129522608e-28	0.0	3.761102859991169e-11	3.7760377810604656e-09	1.0445744374459638e-19	3.7753383660133376e-09	0.0	9.424766902820196e-13	1.331445572020834e-21	2.5332135982336462e-14	4.857048592627374e-15	8.657593983198697e-16	0.003348730176992217	0.9966512622330471
0.33846158643480406	2.504553113107095e-28	0.0	3.737034863801235e-11	3.771315777013902e-09	1.002900495394211e-19	3.7706165718531825e-09	0.0	9.46448016975672e-13	1.2996779894167028e-21	2.5057991597714394e-14	4.832356348885315e-15	6.877036830626546e-16	0.003430396484854913	0.9965695959348654
0.3394872016568197	3.2606859964708954e-28	0.0	3.814286413297489e-11	3.775051284047032e-09	1.0191695768414242e-19	3.774385923009597e-09	0.0	9.031448934989384e-13	1.313673108907115e-21	2.445355935322182e-14	5.047151697394709e-15	8.406629541515561e-16	0.0034491242405677376	0.9965508681709188
0.34051292282365375	1.7560323106849592e-28	0.0	3.6765040574192546e-11	3.7788456360247355e-09	8.47692520712732e-20	3.778238515504014e-09	0.0	8.268800738303283e-13	1.0740634902203871e-21	2.035846290573563e-14	3.893402458241961e-15	6.997756562236837e-16	0.003449858995097078	0.9965501334102018
0.3415385521872712	2.9468842626109976e-28	0.0	3.6725910444109235e-11	3.768353845762218e-09	9.700194994010005e-20	3.76769879624601e-09	0.0	8.929717709774487e-13	1.2482059037082847e-21	2.356899362969371e-14	4.709139384253333e-15	7.679187361078119e-16	0.0034169438268216888	0.9965830485994778
0.3425641305317394	2.7180598347632694e-28	0.0	3.777872557733795e-11	3.77583093239421e-09	9.240389456242074e-20	3.7752353697905034e-09	0.0	8.10643355317906e-13	1.19177055835314e-21	2.2546681848014625e-14	4.535383106918561e-15	8.003130346870203e-16	0.003469306313101297	0.9965306860972151
0.3435898488858792	2.5988511237734864e-28	0.0	3.671452788318297e-11	3.768456371677626e-09	8.623431008987036e-20	3.767869775713553e-09	0.0	7.985129772770184e-13	1.0979701790669995e-21	2.1019434483165386e-14	4.064710433827506e-15	7.077719136369602e-16	0.0034689559231096613	0.9965310365030253
0.3446155549735466	2.5898195064169017e-28	0.0	3.692997220520953e-11	3.773710875865776e-09	8.789483142786825e-20	3.773098571026173e-09	0.0	8.32554826815757e-13	1.1418935375017637e-21	2.2311821785427986e-14	4.391824988920716e-15	6.734317406669987e-16	0.00355733449608099	0.9964426579193196
0.3456410746420866	2.126912470480669e-28	0.0	3.696691853898369e-11	3.775729840155875e-09	8.174296560047921e-20	3.775149990326735e-09	0.0	7.905107670319725e-13	1.0501191959069676e-21	2.06451741127171e-14	4.031871539578632e-15	6.794395115850759e-16	0.0035236975541538132	0.9964762948571836
0.34666681463834637	2.2398229426662134e-28	0.0	3.712746717047251e-11	3.76528359088681e-09	8.79170946428954e-20	3.764662867467356e-09	0.0	8.492048838628543e-13	1.1411913035221031e-21	2.2227459347563797e-14	4.2946818853015195e-15	7.331292790029536e-16	0.0035932211326328957	0.9964067712994167
0.34769234962044426	1.8262919821279343e-28	0.0	3.588196006041749e-11	3.769306676573152e-09	7.432518509090224e-20	3.768757812058761e-09	0.0	7.536582190856297e-13	9.591672504331758e-22	1.847612028058665e-14	3.6452490558392865e-15	6.313868622341708e-16	0.0035177569794130376	0.996482235445864
0.34871802000252017	2.682530593102899e-28	0.0	3.6832198224914505e-11	3.768341288437852e-09	8.164773464425089e-20	3.7677636384306245e-09	0.0	7.872098723054936e-13	1.0409503064033867e-21	2.0422589929060223e-14	4.069936545495864e-15	6.922081676351015e-16	0.003545853257202479	0.996454139169048
0.34974373913796386	2.127097168987497e-28	0.0	3.56408234543527e-11	3.76896741879964e-09	7.539020468092814e-20	3.768371132426291e-09	0.0	8.095970117954481e-13	9.579081184726703e-22	1.9469745289006305e-14	3.5042725424703424e-15	6.443835381030117e-16	0.0036133393261903847	0.9963866530999971
0.35076932154521284	1.4996715331462826e-28	0.0	3.580283854735419e-11	3.777619366564466e-09	6.710978332895779e-20	3.777165106906697e-09	0.0	6.297499486705951e-13	8.539078004449242e-22	1.5661394985919294e-14	3.099125026105302e-15	6.387780177630646e-16	0.003523967423590323	0.9964760249851732
0.3517949800514684	1.9418506092540488e-28	0.0	3.59450929815479e-11	3.773155535499135e-09	6.879836793131587e-20	3.772648950939722e-09	0.0	6.940626788611821e-13	8.831155703615758e-22	1.7442119624990403e-14	3.250434350878641e-15	6.138988986734005e-16	0.0036046534245874353	0.9963953389929476
0.35282061785316876	1.459318260648607e-28	0.0	3.570194801063942e-11	3.7702890720761415e-09	6.470301687052287e-20	3.76980538986174e-09	0.0	6.584268626937891e-13	8.26487059149823e-22	1.6437343787800748e-14	2.9661412517916655e-15	5.134015695336182e-16	0.0036098575760572273	0.996390134847468
0.3538461890877709	1.795931249620048e-28	0.0	3.518981167786951e-11	3.769754941127787e-09	7.025763457800181e-20	3.769217349083674e-09	0.0	7.33711742340582e-13	8.993717192610385e-22	1.855854393358624e-14	3.390805574465269e-15	6.092862947656553e-16	0.0036385480922292027	0.9963614443328525
0.354871855563327	1.5229815672800064e-28	0.0	3.53033512870544e-11	3.7694958331474116e-09	6.421162608451581e-20	3.7690139435437064e-09	0.0	6.639514498729919e-13	8.294175240659299e-22	1.659752471407571e-14	3.2072250438768174e-15	5.2619538372834665e-16	0.0036596817364975207	0.9963403106890051
0.35589744953387464	1.4637928948945358e-28	0.0	3.497853594736514e-11	3.7638083366755645e-09	6.614448558212675e-20	3.763299738026141e-09	0.0	6.975632176848879e-13	8.373159772617126e-22	1.6527293143956407e-14	2.8415861824127086e-15	5.737072704340601e-16	0.0036881364204466413	0.9963118560167493
0.3569232057031266	1.393265740552429e-28	0.0	3.473666226131506e-11	3.774052674216258e-09	5.830847488183911e-20	3.7736065645133064e-09	0.0	6.154304094243806e-13	7.428463852229742e-22	1.5269796736843805e-14	2.695606315962788e-15	4.987427236326373e-16	0.003621819311562934	0.9963781731054073
