"r_inner,","r_outer,","mass,","density,","l_z,","v_r,","u,","p,","T,","xn_n,","xn_p,","xn_he4,","xn_b11,","xn_c12,","xn_c13,","xn_n13,","xn_n14,","xn_n15,","xn_o15,","xn_o16,","xn_o17,","xn_f18,","xn_ne19,","xn_ne20,","xn_ne21,","xn_ne22,","xn_na22,","xn_na23,","xn_mg23,","xn_mg24,","xn_mg25,","xn_mg26,","xn_al25,","xn_al26,","xn_al27,","xn_si28,","xn_si29,","xn_si30,","xn_p29,","xn_p30,","xn_p31,","xn_s31,","xn_s32,","xn_s33,","xn_cl33,","xn_cl34,","xn_cl35,","xn_ar36,","xn_ar37,","xn_ar38,","xn_ar39,","xn_k39,","xn_ca40,","xn_sc43,","xn_ti44,","xn_v47,","xn_cr48,","xn_mn51,","xn_fe52,","xn_fe54,","xn_co55,","xn_ni56,","xn_ni58,",xn_ni59
3.7141003E8,3.719833E8,1.3126627E30,1318892.8,-7.1973113E15,2162268.0,5.2899213E16,4.1920821E22,1.3694362E8,5.8712977E-30,1.6334098E-24,9.408663E-4,2.5681205E-26,0.49952956,2.7123412E-14,1.4108081E-13,2.8064958E-15,9.8477089E-16,6.8953199E-16,0.49952955,3.2209838E-16,1.4380675E-15,3.6612403E-16,2.3599158E-8,1.4240147E-15,2.6196743E-17,1.2471106E-15,1.5517349E-13,8.9230095E-18,3.3242579E-10,4.4745465E-13,1.754105E-14,1.1757963E-19,2.00521E-13,6.1068043E-13,9.991113E-11,3.6149E-13,6.7166707E-14,2.2743534E-24,2.6404265E-14,1.7404941E-13,3.1038826E-29,1.9088974E-11,7.6308904E-14,3.3021621E-29,2.2177292E-14,1.7575111E-15,3.573522E-12,1.1004161E-14,5.4776501E-18,9.4789994E-21,1.1295275E-15,3.4745359E-12,5.6573624E-20,2.619099E-14,1.8780902E-18,1.2113699E-13,6.8853318E-18,1.8123222E-12,3.361034E-17,9.079706E-18,4.2189014E-11,2.0617378E-13,1.8423398E-15
3.719833E8,3.7256235E8,1.3126409E30,1301667.1,-7.3123425E15,2103242.6,5.309707E16,4.233154E22,1.3676036E8,5.6766359E-30,1.5696755E-24,9.2347215E-4,2.3760058E-26,0.49953826,2.7575457E-14,1.4332813E-13,2.7614744E-15,1.0014957E-15,7.0127464E-16,0.49953825,3.1720917E-16,1.4091288E-15,3.6707652E-16,1.922216E-8,1.4056783E-15,2.5693E-17,1.2353757E-15,1.5604207E-13,8.9898121E-18,3.4914566E-10,4.8648094E-13,1.8559986E-14,1.3139018E-19,2.0232942E-13,6.5937003E-13,1.0505146E-10,3.816683E-13,7.0540092E-14,2.4307397E-24,2.7031709E-14,1.7994409E-13,3.1044972E-29,1.9655123E-11,7.7417452E-14,3.3025369E-29,2.2545518E-14,1.8153552E-15,3.6716198E-12,1.1287036E-14,5.5990542E-18,9.7710468E-21,1.1617277E-15,3.5655457E-12,5.8345337E-20,2.7668964E-14,1.9903753E-18,1.2466715E-13,7.302685E-18,1.8317989E-12,3.4671359E-17,9.6349301E-18,4.2491142E-11,2.0734343E-13,1.8442162E-15
3.7256235E8,3.7314275E8,1.3128214E30,1294768.9,-7.2849964E15,2230346.5,5.3045099E16,4.2248544E22,1.3659343E8,5.779704E-30,1.6155553E-24,9.3112961E-4,2.5763904E-26,0.49953443,2.7072122E-14,1.4081716E-13,2.7682054E-15,9.5526844E-16,6.688942E-16,0.49953442,3.1175614E-16,1.3885968E-15,3.5021058E-16,2.1276658E-8,1.3603816E-15,2.5407225E-17,1.2152358E-15,1.5080122E-13,8.6550397E-18,3.3274436E-10,4.4916562E-13,1.7347439E-14,1.191197E-19,1.9440878E-13,6.1316389E-13,9.9180253E-11,3.6308559E-13,6.6626615E-14,2.3039259E-24,2.5759928E-14,1.7034608E-13,3.104829E-29,1.868878E-11,7.5616423E-14,3.3027331E-29,2.1819461E-14,1.7044521E-15,3.5018325E-12,1.067164E-14,5.283474E-18,9.2219216E-21,1.1009031E-15,3.4109858E-12,5.5261307E-20,2.5716944E-14,1.836078E-18,1.1953759E-13,6.7287638E-18,1.7962849E-12,3.3469677E-17,8.9049116E-18,4.2270556E-11,2.070147E-13,1.8523796E-15
3.7314275E8,3.7372716E8,1.3126628E30,1281722.6,-7.3057756E15,2230078.5,5.3019022E16,4.2161782E22,1.3663886E8,1.1038541E-29,3.175847E-24,9.4442051E-4,1.9510071E-26,0.49952778,4.3547087E-14,2.2833631E-13,3.2413157E-15,1.7695709E-15,1.2396774E-15,0.49952777,5.8706261E-16,1.3478875E-15,6.1004758E-16,2.1598173E-8,1.4649694E-15,3.2350062E-17,1.6759008E-15,2.3611921E-13,1.4740787E-17,2.9863187E-10,3.467393E-13,1.7552527E-14,9.5032834E-20,3.2504581E-13,5.3391977E-13,1.1551532E-10,3.6434747E-13,7.514663E-14,2.8695135E-24,3.7531097E-14,2.373791E-13,3.1115253E-29,3.4507875E-11,1.4410909E-13,3.3066346E-29,3.6976925E-14,2.7849443E-15,6.8674065E-12,2.074636E-14,9.9014983E-18,1.7832222E-20,2.1101649E-15,6.726079E-12,1.0801549E-19,5.076694E-14,3.618689E-18,2.3701446E-13,1.3280762E-17,3.5423854E-12,6.5422469E-17,1.7562184E-17,8.3002841E-11,4.0627855E-13,3.6336186E-15
3.7372716E8,3.7429735E8,1.3128462E30,1309813.6,-7.3293217E15,2062169.1,5.2653199E16,4.1369354E22,1.368974E8,6.383203E-30,1.7705969E-24,9.5809626E-4,2.5577228E-26,0.49952094,2.9381918E-14,1.5290673E-13,2.9338826E-15,1.040432E-15,7.2853593E-16,0.49952094,3.4572192E-16,1.4802639E-15,3.811002E-16,2.2819615E-8,1.4637034E-15,2.7190081E-17,1.2983865E-15,1.6266589E-13,9.3637538E-18,3.5317246E-10,4.8017707E-13,1.8504436E-14,1.2677577E-19,2.0956443E-13,6.5318172E-13,1.0617522E-10,3.79383E-13,7.042224E-14,2.4435549E-24,2.7607256E-14,1.8167879E-13,3.1040437E-29,2.0564468E-11,8.270438E-14,3.3020293E-29,2.3563521E-14,1.8444733E-15,3.8804453E-12,1.169748E-14,5.7534943E-18,1.0097223E-20,1.2116234E-15,3.7841395E-12,6.1037223E-20,2.8891885E-14,2.0586184E-18,1.335744E-13,7.5475725E-18,1.9794937E-12,3.749969E-17,1.0024679E-17,4.631504E-11,2.2708395E-13,2.0297495E-15
3.7429735E8,3.7488614E8,1.3126697E30,1264363.9,-7.3346544E15,1917629.8,5.2785582E16,4.1702146E22,1.3702115E8,6.2360599E-30,1.7757528E-24,9.5583883E-4,2.7051889E-26,0.49952207,3.0999825E-14,1.6107656E-13,2.9811204E-15,1.0982476E-15,7.6907881E-16,0.49952207,3.5022827E-16,1.5040993E-15,4.0047241E-16,2.1878797E-8,1.5270649E-15,2.7921865E-17,1.3409299E-15,1.7032895E-13,9.8497943E-18,3.8953974E-10,5.5843763E-13,2.1096576E-14,1.5309637E-19,2.2192996E-13,7.5375193E-13,1.169327E-10,4.3756696E-13,7.9744199E-14,2.8013726E-24,2.9839509E-14,2.0103655E-13,3.1054459E-29,2.1838593E-11,8.5727616E-14,3.3031291E-29,2.5019517E-14,2.013087E-15,4.0774974E-12,1.2417102E-14,6.1440641E-18,1.0678197E-20,1.2853576E-15,3.9607879E-12,6.4559444E-20,3.121504E-14,2.2325074E-18,1.4019176E-13,8.1942229E-18,2.0206587E-12,3.9775776E-17,1.0892447E-17,4.700349E-11,2.3036786E-13,2.0473486E-15
3.7488614E8,3.7545048E8,1.3127927E30,1315190.8,-7.3924152E15,2185983.1,5.2697373E16,4.1470898E22,1.3672489E8,9.3848092E-30,2.5328556E-24,9.6100416E-4,2.4679431E-26,0.49951949,3.2994298E-14,1.720651E-13,3.0234819E-15,1.1942835E-15,8.3629825E-16,0.49951948,4.1791328E-16,1.4748572E-15,4.3448521E-16,2.1664836E-8,1.4955809E-15,2.8425498E-17,1.396597E-15,1.8078623E-13,1.0696619E-17,3.5503442E-10,4.7559024E-13,1.8936607E-14,1.2902654E-19,2.3851545E-13,6.5821282E-13,1.1188866E-10,3.9757524E-13,7.4869588E-14,2.6766263E-24,3.0642774E-14,2.0094299E-13,3.106791E-29,2.3586072E-11,9.6568137E-14,3.3040465E-29,2.702559E-14,2.1216352E-15,4.5002941E-12,1.3642043E-14,6.7271283E-18,1.1798984E-20,1.4162049E-15,4.4125359E-12,7.1394041E-20,3.3606919E-14,2.3739558E-18,1.5748684E-13,8.718588E-18,2.347315E-12,4.3983839E-17,1.1645394E-17,5.4453011E-11,2.6686484E-13,2.3904969E-15
3.7545048E8,3.760244E8,1.3126547E30,1289214.9,-7.4419807E15,2025673.1,5.2653739E16,4.1289727E22,1.3693787E8,1.0225793E-29,2.8002999E-24,9.6563462E-4,2.3163234E-26,0.49951718,3.6542097E-14,1.9073065E-13,3.1125725E-15,1.3242286E-15,9.2742964E-16,0.49951717,4.6219647E-16,1.4954654E-15,4.7464768E-16,2.3645272E-8,1.5500885E-15,2.9648116E-17,1.4718449E-15,1.9384368E-13,1.1645455E-17,3.4251614E-10,4.578793E-13,1.9352487E-14,1.2286447E-19,2.5798212E-13,6.3812184E-13,1.1321035E-10,3.9201609E-13,7.5400883E-14,2.7465048E-24,3.2493616E-14,2.1336674E-13,3.1094235E-29,2.6552972E-11,1.0878335E-13,3.3059084E-29,2.9859956E-14,2.2989864E-15,5.1305736E-12,1.5314972E-14,7.4299816E-18,1.3196302E-20,1.5976821E-15,5.0355772E-12,8.0998298E-20,3.8859646E-14,2.7374502E-18,1.8144004E-13,1.0060755E-17,2.6485762E-12,5.1391345E-17,1.3490416E-17,6.1751649E-11,3.0351755E-13,2.7131344E-15
3.760244E8,3.7660915E8,1.3126448E30,1261425.6,-7.3481894E15,2295431.1,5.2555506E16,4.1109025E22,1.3687766E8,1.1514863E-29,3.2693921E-24,9.9414168E-4,2.4950636E-26,0.49950292,4.5658512E-14,2.3839409E-13,3.7854489E-15,1.738134E-15,1.2175138E-15,0.49950291,5.7589144E-16,1.7781848E-15,6.1853584E-16,2.4535997E-8,1.9024982E-15,3.687168E-17,1.8378528E-15,2.4733501E-13,1.4908117E-17,4.2770448E-10,5.8171696E-13,2.4615334E-14,1.5975467E-19,3.3037312E-13,8.0712904E-13,1.4393039E-10,4.8720482E-13,9.4898579E-14,3.4610296E-24,4.1182886E-14,2.696943E-13,3.1092493E-29,3.4594616E-11,1.3924654E-13,3.3046001E-29,3.78451E-14,2.9418154E-15,6.6947559E-12,2.0151987E-14,9.7169003E-18,1.713401E-20,2.0702951E-15,6.5190695E-12,1.0499936E-19,5.1139949E-14,3.6344004E-18,2.3301859E-13,1.3315564E-17,3.3540804E-12,6.6593829E-17,1.7794423E-17,7.8104675E-11,3.8400942E-13,3.4222121E-15
3.7660915E8,3.7718656E8,1.3128685E30,1273729.8,-7.4456946E15,2180159.1,5.2481609E16,4.0974945E22,1.3677171E8,1.0245959E-29,2.9522127E-24,9.9183157E-4,2.6008426E-26,0.49950408,4.4315242E-14,2.3136944E-13,3.4917856E-15,1.6306554E-15,1.1422075E-15,0.49950407,5.5046193E-16,1.5803256E-15,5.7225532E-16,2.3205807E-8,1.6930664E-15,3.3699609E-17,1.7041539E-15,2.3215364E-13,1.4063977E-17,4.1935481E-10,5.7662456E-13,2.3706428E-14,1.6229776E-19,3.1272807E-13,8.0509189E-13,1.3931369E-10,4.9487136E-13,9.3334753E-14,3.5247136E-24,3.9163816E-14,2.5860541E-13,3.1099121E-29,3.2794775E-11,1.3364872E-13,3.3060152E-29,3.6246132E-14,2.8114284E-15,6.360025E-12,1.8993332E-14,9.1804822E-18,1.6289998E-20,1.970136E-15,6.2271459E-12,1.0006528E-19,4.8400279E-14,3.4256483E-18,2.2356725E-13,1.2580086E-17,3.245141E-12,6.3313987E-17,1.6825018E-17,7.5838534E-11,3.7259617E-13,3.325593E-15
3.7718656E8,3.7775638E8,1.3126986E30,1286611.7,-7.4039801E15,2285434.6,5.254258E16,4.1101297E22,1.3661208E8,1.9764276E-29,5.5606982E-24,9.8148303E-4,2.61171E-26,0.49950925,6.6622892E-14,3.4930281E-13,4.6828959E-15,2.4338926E-15,1.7049786E-15,0.49950924,9.1344416E-16,1.9768934E-15,8.6385255E-16,2.4777062E-8,2.1831253E-15,4.6026721E-17,2.4168368E-15,3.3814505E-13,2.1136255E-17,4.5365069E-10,5.7074528E-13,2.7518024E-14,1.6007453E-19,4.6377361E-13,8.4094199E-13,1.6934182E-10,5.5914688E-13,1.123103E-13,4.4776658E-24,5.4473159E-14,3.4800827E-13,3.1222379E-29,4.7729454E-11,2.0946406E-13,3.3148863E-29,5.4557532E-14,4.0143413E-15,9.4442458E-12,2.8313039E-14,1.3755926E-17,2.4218022E-20,2.9126484E-15,9.3246436E-12,1.476964E-19,6.6775751E-14,4.6504006E-18,3.3396149E-13,1.7042223E-17,5.1836951E-12,9.3397788E-17,2.2837841E-17,1.226222E-10,6.0472842E-13,5.4794234E-15
3.7775638E8,3.7831916E8,1.3126452E30,1298765.4,-7.4626265E15,2142702.1,5.2377664E16,4.0754675E22,1.3666966E8,1.533616E-29,4.1891134E-24,0.0010036601,2.554994E-26,0.49949816,5.0366678E-14,2.6339365E-13,3.9437693E-15,1.8527376E-15,1.2977208E-15,0.49949815,6.7069882E-16,1.7956217E-15,6.6002217E-16,2.4655543E-8,1.9205937E-15,3.8098204E-17,1.9385279E-15,2.639981E-13,1.610341E-17,4.3513249E-10,5.7679794E-13,2.4830849E-14,1.5850904E-19,3.554662E-13,8.1598157E-13,1.4881538E-10,5.0659175E-13,9.8315477E-14,3.7016299E-24,4.3583085E-14,2.8359894E-13,3.1149816E-29,3.7171942E-11,1.5436167E-13,3.3095439E-29,4.1239142E-14,3.1443433E-15,7.2650343E-12,2.1664016E-14,1.0440973E-17,1.848035E-20,2.2534204E-15,7.1427128E-12,1.1450317E-19,5.5269347E-14,3.8710765E-18,2.5996686E-13,1.4215995E-17,3.7876221E-12,7.3908371E-17,1.91659E-17,8.8153544E-11,4.3442648E-13,3.8960048E-15
3.7831916E8,3.7889851E8,1.3127987E30,1257953.8,-7.4821063E15,2102352.4,5.2453161E16,4.0907981E22,1.3679409E8,1.8530908E-29,5.0799207E-24,9.8969916E-4,3.5411554E-26,0.49950514,6.1263419E-14,3.2046786E-13,4.8889673E-15,2.3120542E-15,1.6194507E-15,0.49950513,7.9993236E-16,2.2103414E-15,8.1999334E-16,2.4429404E-8,2.3394794E-15,4.7246976E-17,2.4077706E-15,3.2620412E-13,2.0047954E-17,4.8615696E-10,6.3492255E-13,2.8881588E-14,1.7319696E-19,4.4213928E-13,9.0935037E-13,1.7454129E-10,5.7922534E-13,1.1525808E-13,4.312117E-24,5.3532137E-14,3.4527358E-13,3.1199663E-29,4.5850049E-11,1.9190253E-13,3.3134201E-29,5.1122132E-14,3.8869752E-15,9.0011416E-12,2.7099611E-14,1.3047454E-17,2.3228237E-20,2.8152402E-15,8.8556446E-12,1.4332363E-19,6.864298E-14,4.8280851E-18,3.2109171E-13,1.7762958E-17,4.6700675E-12,9.0745639E-17,2.3833183E-17,1.0932707E-10,5.38263E-13,4.8133519E-15
3.7889851E8,3.7947945E8,1.3128052E30,1250688.9,-7.5745149E15,2036613.1,5.2275022E16,4.0499119E22,1.3700655E8,2.6280511E-29,7.0574386E-24,0.0010045341,3.1045437E-26,0.49949772,7.9354228E-14,4.1574052E-13,5.4368742E-15,2.8258019E-15,1.979666E-15,0.49949772,1.0555121E-15,2.2774969E-15,9.9703538E-16,2.5281672E-8,2.5686148E-15,5.3126352E-17,2.796435E-15,3.9099382E-13,2.4485089E-17,5.4357046E-10,7.3162658E-13,3.4217275E-14,2.0760097E-19,5.362868E-13,1.0485634E-12,2.0266444E-10,6.8162989E-13,1.3512976E-13,5.4617314E-24,6.4040399E-14,4.1509364E-13,3.1299875E-29,5.6294507E-11,2.4533837E-13,3.3198175E-29,6.4386475E-14,4.7376389E-15,1.1099051E-11,3.2952312E-14,1.5953655E-17,2.8025438E-20,3.4036181E-15,1.0946584E-11,1.7247495E-19,7.9836249E-14,5.5419133E-18,3.956189E-13,2.0285718E-17,6.0370838E-12,1.1273388E-16,2.7354457E-17,1.4325961E-10,7.0859383E-13,6.4128353E-15
3.7947945E8,3.8004763E8,1.312675E30,1274774.1,-7.5551567E15,2093194.1,5.2151245E16,4.0250412E22,1.368737E8,2.3321997E-29,6.102753E-24,0.0010046075,2.9063355E-26,0.49949769,6.2296526E-14,3.2697548E-13,4.6293739E-15,2.3999149E-15,1.6811213E-15,0.49949768,9.0224828E-16,1.9601088E-15,8.4748525E-16,2.4646742E-8,2.1356907E-15,4.5422743E-17,2.3705614E-15,3.2853352E-13,2.0637577E-17,4.0633822E-10,4.7512049E-13,2.4140385E-14,1.2873515E-19,4.5170075E-13,7.2658156E-13,1.5913149E-10,5.0386306E-13,1.0384916E-13,4.0262906E-24,5.2492245E-14,3.3193026E-13,3.1216623E-29,4.748127E-11,2.0328348E-13,3.3139836E-29,5.2459781E-14,3.8991539E-15,9.4537059E-12,2.8311487E-14,1.3549506E-17,2.4056457E-20,2.9290963E-15,9.3410789E-12,1.4937277E-19,7.1503152E-14,4.989623E-18,3.4221685E-13,1.8347658E-17,5.0418959E-12,9.6605229E-17,2.4728324E-17,1.1738661E-10,5.7913921E-13,5.2184053E-15
3.8004763E8,3.8061149E8,1.3126526E30,1280691.3,-7.6173943E15,2231541.8,5.2083876E16,4.005159E22,1.3650177E8,3.8098444E-29,9.7949364E-24,0.0010142554,3.4098293E-26,0.49949286,8.8450504E-14,4.6445001E-13,5.9847372E-15,3.2164629E-15,2.2530368E-15,0.49949285,1.3110389E-15,2.4684459E-15,1.1499637E-15,2.8277739E-8,2.7960719E-15,5.9446901E-17,3.1586555E-15,4.4512417E-13,2.8235235E-17,5.4280518E-10,6.6426745E-13,3.3936933E-14,1.890964E-19,6.1600813E-13,9.9736414E-13,2.128094E-10,6.8923912E-13,1.411916E-13,5.718248E-24,7.1462262E-14,4.5465704E-13,3.1353243E-29,6.363721E-11,2.8171868E-13,3.3236363E-29,7.2983485E-14,5.3696197E-15,1.2674371E-11,3.7879005E-14,1.8390685E-17,3.223386E-20,3.9377995E-15,1.2593153E-11,1.9966583E-19,9.0919669E-14,6.260234E-18,4.6053989E-13,2.2996553E-17,7.0561576E-12,1.2855556E-16,3.1083465E-17,1.648203E-10,8.1538801E-13,7.4058195E-15
3.8061149E8,3.8118522E8,1.3128107E30,1255069.3,-7.5241759E15,2296707.6,5.2245568E16,4.0478722E22,1.366436E8,3.7631208E-29,9.5448892E-24,0.0010225084,3.2040983E-26,0.49948874,8.454315E-14,4.4373495E-13,5.5528911E-15,2.9537383E-15,2.0690937E-15,0.49948873,1.2129957E-15,2.2325529E-15,1.0501926E-15,2.5726123E-8,2.5391667E-15,5.4291155E-17,2.9137445E-15,4.1073993E-13,2.604752E-17,5.2382066E-10,6.585225E-13,3.2461836E-14,1.8880582E-19,5.68195E-13,9.7909819E-13,2.0116804E-10,6.7478906E-13,1.3461662E-13,5.5993973E-24,6.6355952E-14,4.25545E-13,3.1358583E-29,5.8902372E-11,2.6433014E-13,3.3244689E-29,6.8505669E-14,4.9752684E-15,1.1721313E-11,3.4684585E-14,1.6865345E-17,2.9553185E-20,3.6225355E-15,1.1663315E-11,1.8346903E-19,8.2972215E-14,5.6716443E-18,4.2729277E-13,2.0813008E-17,6.61705E-12,1.2058119E-16,2.8282404E-17,1.5622876E-10,7.7410029E-13,7.0449731E-15
3.8118522E8,3.8176192E8,1.3126429E30,1244692.2,-7.6160174E15,2248468.1,5.2047755E16,3.9995319E22,1.3660425E8,5.1363181E-29,1.33268E-23,0.0010352994,3.0880815E-26,0.49948234,1.1895068E-13,6.253226E-13,7.1155378E-15,4.2313998E-15,2.9645321E-15,0.49948233,1.7054732E-15,2.6662912E-15,1.4954902E-15,2.6627795E-8,3.1709686E-15,7.1378226E-17,3.9225409E-15,5.6936013E-13,3.6837107E-17,5.7463241E-10,6.8355291E-13,3.8905291E-14,2.0119535E-19,8.0007188E-13,1.0787957E-12,2.514957E-10,7.9936201E-13,1.6720544E-13,7.326605E-24,9.026794E-14,5.6971522E-13,3.1559941E-29,8.3738207E-11,3.8380797E-13,3.3397161E-29,9.7304854E-14,6.9233823E-15,1.6857653E-11,4.9911876E-14,2.4183903E-17,4.2438608E-20,5.1710176E-15,1.6789602E-11,2.6247328E-19,1.1726766E-13,7.9942375E-18,6.12414E-13,2.9304699E-17,9.6195326E-12,1.7308789E-16,3.9800934E-17,2.2923496E-10,1.1359882E-12,1.0349856E-14
3.8176192E8,3.823327E8,1.3127986E30,1253965.6,-7.5838643E15,2150469.8,5.2076436E16,4.0046944E22,1.3686423E8,2.881094E-29,7.7621968E-24,0.0010433078,3.711511E-26,0.49947834,8.7432424E-14,4.5796957E-13,5.9696481E-15,3.1058242E-15,2.1757943E-15,0.49947833,1.1611478E-15,2.5178476E-15,1.1150414E-15,2.6182391E-8,2.8880942E-15,5.9273417E-17,3.1043676E-15,4.3450109E-13,2.7224974E-17,6.0849218E-10,8.2590011E-13,3.8477696E-14,2.3704236E-19,5.961239E-13,1.1747754E-12,2.2272889E-10,7.4989783E-13,1.4941306E-13,6.0387518E-24,7.0865941E-14,4.5851321E-13,3.1341148E-29,6.1317236E-11,2.6973983E-13,3.3233502E-29,7.1243589E-14,5.2614891E-15,1.2091814E-11,3.6260163E-14,1.7708408E-17,3.0745099E-20,3.7434528E-15,1.1944353E-11,1.8914433E-19,8.6910895E-14,5.9962358E-18,4.3291442E-13,2.1970981E-17,6.6147121E-12,1.2410787E-16,2.9782768E-17,1.5704609E-10,7.7754809E-13,7.038271E-15
3.823327E8,3.8290854E8,1.312723E30,1239137.2,-7.5666444E15,2181902.8,5.1927725E16,3.9759036E22,1.36732E8,4.1027585E-29,1.0645753E-23,0.0010402698,4.3146764E-26,0.49947985,1.0171777E-13,5.3342611E-13,6.8389447E-15,3.5853572E-15,2.5116158E-15,0.49947985,1.4066838E-15,2.7914356E-15,1.2713382E-15,2.970708E-8,3.1704395E-15,6.6708506E-17,3.5495563E-15,4.9858495E-13,3.1490319E-17,6.5644519E-10,8.4464032E-13,4.098716E-14,2.4263015E-19,6.870631E-13,1.2357163E-12,2.4834343E-10,8.3355826E-13,1.6588728E-13,6.8407346E-24,8.0806728E-14,5.2069797E-13,3.1427498E-29,7.1850932E-11,3.1791836E-13,3.3298502E-29,8.2774876E-14,6.0424972E-15,1.4282096E-11,4.2270273E-14,2.0429438E-17,3.5950362E-20,4.4206682E-15,1.4187941E-11,2.2441658E-19,1.0468044E-13,7.1857245E-18,5.2342028E-13,2.6399277E-17,7.8957261E-12,1.4937127E-16,3.5910296E-17,1.8652015E-10,9.2421112E-13,8.3757772E-15
3.8290854E8,3.8347267E8,1.3126943E30,1261089.8,-7.6609253E15,1968502.2,5.1913893E16,3.9777829E22,1.367965E8,3.9951133E-29,1.0089781E-23,0.0010389174,3.8437831E-26,0.49948053,9.6623132E-14,5.0743806E-13,6.4944627E-15,3.4210367E-15,2.3966982E-15,0.49948052,1.3970467E-15,2.5912029E-15,1.2215128E-15,2.6288002E-8,2.9774664E-15,6.3727476E-17,3.3826601E-15,4.7235625E-13,3.0017164E-17,5.7874967E-10,7.2991152E-13,3.6395929E-14,2.0883319E-19,6.5255653E-13,1.0865438E-12,2.2959487E-10,7.5132888E-13,1.5152866E-13,6.3484591E-24,7.6077629E-14,4.8512623E-13,3.1419062E-29,6.8385534E-11,3.0569278E-13,3.3284867E-29,7.9036791E-14,5.7108835E-15,1.3619591E-11,4.0223448E-14,1.9444227E-17,3.3703242E-20,4.1806855E-15,1.3518638E-11,2.1166628E-19,9.8465032E-14,6.7134331E-18,5.0062686E-13,2.4584325E-17,7.5986178E-12,1.4420206E-16,3.3614195E-17,1.7966501E-10,8.9343307E-13,8.136183E-15
3.8347267E8,3.8403843E8,1.312747E30,1253797.6,-7.7664157E15,2140871.9,5.1666183E16,3.9186575E22,1.3660564E8,6.2428476E-29,1.5870306E-23,0.0010561072,4.6620034E-26,0.49947194,1.3679748E-13,7.1911951E-13,8.6099034E-15,4.933813E-15,3.4565319E-15,0.49947193,1.9978208E-15,3.273306E-15,1.7450115E-15,2.8794575E-8,3.8518077E-15,8.581373E-17,4.6531955E-15,6.6542215E-13,4.2949561E-17,6.7148608E-10,8.0322602E-13,4.5845676E-14,2.3186246E-19,9.3080612E-13,1.2569853E-12,2.9467312E-10,9.2283107E-13,1.9414371E-13,8.3225806E-24,1.0524931E-13,6.6402452E-13,3.1622379E-29,9.8394475E-11,4.4358632E-13,3.3443798E-29,1.1271066E-13,8.0650678E-15,1.9826222E-11,5.8542222E-14,2.8152442E-17,4.9480893E-20,6.1054659E-15,1.9744222E-11,3.1060681E-19,1.4450593E-13,9.8508724E-18,7.3291294E-13,3.6173179E-17,1.1101913E-11,2.0984102E-16,4.9435446E-17,2.6225925E-10,1.3021564E-12,1.1830379E-14
3.8403843E8,3.8460374E8,1.3126927E30,1251060.8,-7.6948827E15,2290335.2,5.1755438E16,3.9315909E22,1.367951E8,8.8451754E-29,2.1243151E-23,0.001066618,3.7323765E-26,0.49946668,1.5812119E-13,8.322359E-13,9.26779E-15,5.647124E-15,3.9563012E-15,0.49946667,2.4069914E-15,3.4348138E-15,2.0149091E-15,3.0316235E-8,4.1356516E-15,9.3500567E-17,5.2057665E-15,7.6173835E-13,4.9572049E-17,7.3743539E-10,8.2757774E-13,4.9697869E-14,2.4579689E-19,1.0719175E-12,1.3350325E-12,3.2638902E-10,1.0075109E-12,2.1498911E-13,9.4544541E-24,1.196299E-13,7.4979113E-13,3.1781525E-29,1.1229321E-10,5.1622848E-13,3.3560443E-29,1.3021626E-13,9.2456165E-15,2.2721136E-11,6.7409913E-14,3.2498956E-17,5.6687092E-20,7.0368426E-15,2.2711263E-11,3.5730415E-19,1.6354882E-13,1.1062935E-17,8.4824229E-13,4.0639764E-17,1.2976214E-11,2.4210916E-16,5.5766329E-17,3.0642637E-10,1.5253397E-12,1.3907589E-14
3.8460374E8,3.8517177E8,1.3127183E30,1241438.3,-7.7106469E15,2311666.9,5.1816044E16,3.9476345E22,1.3654773E8,1.2724493E-28,2.9401062E-23,0.0010668133,5.0124789E-26,0.49946658,1.9569988E-13,1.0300682E-12,1.1499822E-14,6.8156854E-15,4.7749673E-15,0.49946657,2.9343837E-15,4.2430941E-15,2.4382282E-15,3.0148022E-8,5.0342625E-15,1.1522333E-16,6.3951596E-15,9.2587052E-13,6.0440403E-17,8.5059252E-10,9.5667569E-13,5.9460583E-14,2.8388923E-19,1.3047426E-12,1.5567776E-12,3.8815905E-10,1.2115276E-12,2.5818493E-13,1.1565835E-23,1.4544546E-13,9.0934164E-13,3.2031805E-29,1.3412147E-10,6.3206614E-13,3.3753996E-29,1.5974811E-13,1.1185763E-14,2.7105608E-11,8.0460933E-14,3.9155052E-17,6.7989108E-20,8.3600302E-15,2.7131734E-11,4.2316872E-19,1.8454502E-13,1.2434155E-17,9.9945393E-13,4.5590652E-17,1.5895407E-11,2.8179412E-16,6.2199338E-17,3.7910653E-10,1.8862383E-12,1.7277532E-14
