"r_inner,","r_outer,","mass,","density,","l_z,","v_r,","u,","p,","T,","xn_n,","xn_p,","xn_he4,","xn_b11,","xn_c12,","xn_c13,","xn_n13,","xn_n14,","xn_n15,","xn_o15,","xn_o16,","xn_o17,","xn_f18,","xn_ne19,","xn_ne20,","xn_ne21,","xn_ne22,","xn_na22,","xn_na23,","xn_mg23,","xn_mg24,","xn_mg25,","xn_mg26,","xn_al25,","xn_al26,","xn_al27,","xn_si28,","xn_si29,","xn_si30,","xn_p29,","xn_p30,","xn_p31,","xn_s31,","xn_s32,","xn_s33,","xn_cl33,","xn_cl34,","xn_cl35,","xn_ar36,","xn_ar37,","xn_ar38,","xn_ar39,","xn_k39,","xn_ca40,","xn_sc43,","xn_ti44,","xn_v47,","xn_cr48,","xn_mn51,","xn_fe52,","xn_fe54,","xn_co55,","xn_ni56,","xn_ni58,",xn_ni59
3.3466678E8,3.3515257E8,1.3791196E30,2014120.9,-7.6290063E15,-1136248.6,6.5866056E16,7.99994E22,1.2948995E8,1.0E-30,1.0E-30,5.4194143E-4,1.1E-29,0.49972903,1.5506207E-23,5.558716E-26,1.4005698E-29,2.3419918E-29,1.5E-29,0.49972903,2.792943E-23,1.8E-29,1.9E-29,3.4172279E-19,2.1000031E-29,2.2000393E-29,2.2E-29,1.7315953E-28,2.3E-29,2.4E-29,2.7767697E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2315544E-28,4.4802383E-29,2.9E-29,3.0E-29,8.6684033E-28,3.1E-29,3.2E-29,9.4388635E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3515257E8,3.3562937E8,1.3791731E30,2046319.4,-7.644829E15,-1170771.8,6.5904081E16,8.0118099E22,1.2962242E8,1.0E-30,1.0E-30,5.714216E-4,1.1E-29,0.49971429,1.5505383E-23,5.6013573E-26,1.400585E-29,2.3419909E-29,1.5E-29,0.49971429,2.793051E-23,1.8E-29,1.9E-29,3.3016758E-19,2.1000031E-29,2.2000393E-29,2.2E-29,1.7315903E-28,2.3E-29,2.4E-29,2.7767625E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2315444E-28,4.4802319E-29,2.9E-29,3.0E-29,8.6683907E-28,3.1E-29,3.2E-29,9.4388496E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3562937E8,3.3610967E8,1.3791929E30,2025632.0,-7.6729281E15,-1055572.3,6.5711219E16,7.951942E22,1.2944013E8,1.0E-30,1.0E-30,5.6443011E-4,1.1E-29,0.49971778,1.5505802E-23,5.5663986E-26,1.4005501E-29,2.3419929E-29,1.5E-29,0.49971778,2.7929929E-23,1.8E-29,1.9E-29,3.0922481E-19,2.1000029E-29,2.2000391E-29,2.2E-29,1.7310137E-28,2.3E-29,2.4E-29,2.775938E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2304399E-28,4.4796496E-29,2.9E-29,3.0E-29,8.6670287E-28,3.1E-29,3.2E-29,9.4373564E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3610967E8,3.3658741E8,1.3792711E30,2030785.7,-7.7392073E15,-1001281.1,6.5645776E16,7.9295063E22,1.2947583E8,1.0E-30,1.0E-30,5.7050422E-4,1.1E-29,0.49971475,1.550605E-23,5.5636084E-26,1.4005596E-29,2.3419921E-29,1.5E-29,0.49971475,2.7929623E-23,1.8E-29,1.9E-29,3.1346312E-19,2.1000029E-29,2.200039E-29,2.2E-29,1.7306275E-28,2.3E-29,2.4E-29,2.7753856E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.229701E-28,4.479259E-29,2.9E-29,3.0E-29,8.6661182E-28,3.1E-29,3.2E-29,9.4363589E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3658741E8,3.370662E8,1.3791274E30,2020421.6,-7.6684234E15,-1170872.2,6.5600012E16,7.9149489E22,1.2924382E8,1.0E-30,1.0E-30,5.6580724E-4,1.1E-29,0.4997171,1.5513375E-23,5.5104601E-26,1.4005495E-29,2.3419933E-29,1.5E-29,0.4997171,2.7920018E-23,1.8E-29,1.9E-29,3.0609344E-19,2.1000029E-29,2.200039E-29,2.2E-29,1.7305748E-28,2.3E-29,2.4E-29,2.7753084E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2295973E-28,4.4792118E-29,2.9E-29,3.0E-29,8.6659879E-28,3.1E-29,3.2E-29,9.4362169E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.370662E8,3.3755001E8,1.3791992E30,1993808.7,-7.7544573E15,-1113176.9,6.5504971E16,7.8829765E22,1.2915142E8,1.0E-30,1.0E-30,5.6107094E-4,1.1E-29,0.49971946,1.5516554E-23,5.4735983E-26,1.4005588E-29,2.3419941E-29,1.5E-29,0.49971946,2.7915802E-23,1.8E-29,1.9E-29,3.142333E-19,2.1000029E-29,2.2000389E-29,2.2E-29,1.7302219E-28,2.3E-29,2.4E-29,2.7748024E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2289187E-28,4.4788577E-29,2.9E-29,3.0E-29,8.665149E-28,3.1E-29,3.2E-29,9.4352975E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3755001E8,3.3802661E8,1.379081E30,2018057.1,-7.8059707E15,-1142174.7,6.5421158E16,7.8572181E22,1.2907078E8,1.0E-30,1.0E-30,5.9661043E-4,1.1E-29,0.49970169,1.5517845E-23,5.4764488E-26,1.4005646E-29,2.3419896E-29,1.5E-29,0.49970169,2.7914048E-23,1.8E-29,1.9E-29,3.1790022E-19,2.100003E-29,2.2000389E-29,2.2E-29,1.7299793E-28,2.3E-29,2.4E-29,2.7744548E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2284501E-28,4.4786083E-29,2.9E-29,3.0E-29,8.6645669E-28,3.1E-29,3.2E-29,9.4346596E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3802661E8,3.3850425E8,1.3791613E30,2008124.9,-7.8064624E15,-1024374.5,6.5284461E16,7.8179504E22,1.291023E8,1.0E-30,1.0E-30,5.6696487E-4,1.1E-29,0.49971652,1.5521759E-23,5.3977921E-26,1.4005522E-29,2.3419904E-29,1.5E-29,0.49971652,2.7908832E-23,1.8E-29,1.9E-29,3.0440353E-19,2.1000028E-29,2.2000386E-29,2.2E-29,1.7289243E-28,2.3E-29,2.4E-29,2.7729457E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2264287E-28,4.4775422E-29,2.9E-29,3.0E-29,8.6620732E-28,3.1E-29,3.2E-29,9.4319265E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3850425E8,3.3898433E8,1.3792523E30,1992399.9,-7.7652535E15,-1041666.7,6.5293114E16,7.8184493E22,1.2900749E8,1.0E-30,1.0E-30,5.7751224E-4,1.1E-29,0.49971124,1.551207E-23,5.516202E-26,1.4005641E-29,2.3419933E-29,1.5E-29,0.49971124,2.7921684E-23,1.8E-29,1.9E-29,3.1396766E-19,2.1000029E-29,2.2000389E-29,2.2E-29,1.729897E-28,2.3E-29,2.4E-29,2.7743386E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.228297E-28,4.4785257E-29,2.9E-29,3.0E-29,8.664383E-28,3.1E-29,3.2E-29,9.4344574E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3898433E8,3.3947029E8,1.3791533E30,1962555.8,-7.7617748E15,-1096184.2,6.5277244E16,7.8111991E22,1.2902095E8,1.0E-30,1.0E-30,5.6634612E-4,1.1E-29,0.49971683,1.551963E-23,5.4453565E-26,1.4005366E-29,2.3419912E-29,1.5E-29,0.49971683,2.79117E-23,1.8E-29,1.9E-29,3.0136622E-19,2.1000028E-29,2.2000387E-29,2.2E-29,1.7293203E-28,2.3E-29,2.4E-29,2.7735117E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2271875E-28,4.4779443E-29,2.9E-29,3.0E-29,8.6630097E-28,3.1E-29,3.2E-29,9.4329531E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3947029E8,3.3994224E8,1.379166E30,2015114.2,-7.7546136E15,-1042057.8,6.5161879E16,7.7772294E22,1.2888036E8,1.0E-30,1.0E-30,6.0302758E-4,1.1E-29,0.49969849,1.5521822E-23,5.4466989E-26,1.4005289E-29,2.3419966E-29,1.5E-29,0.49969849,2.7908893E-23,1.8E-29,1.9E-29,2.8523581E-19,2.1000027E-29,2.2000386E-29,2.2E-29,1.7290306E-28,2.3E-29,2.4E-29,2.7730969E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2266339E-28,4.477659E-29,2.9E-29,3.0E-29,8.6623293E-28,3.1E-29,3.2E-29,9.4322075E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.3994224E8,3.4041852E8,1.3791661E30,1991251.1,-7.8710105E15,-1138101.4,6.5049319E16,7.7423528E22,1.2880104E8,1.0E-30,1.0E-30,5.7743049E-4,1.1E-29,0.49971128,1.5527786E-23,5.4016749E-26,1.4005439E-29,2.3419882E-29,1.5E-29,0.49971128,2.7900921E-23,1.8E-29,1.9E-29,3.0006781E-19,2.1000028E-29,2.2000385E-29,2.2E-29,1.7283618E-28,2.3E-29,2.4E-29,2.7721391E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2253469E-28,4.4769759E-29,2.9E-29,3.0E-29,8.6607352E-28,3.1E-29,3.2E-29,9.4304608E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4041852E8,3.4090134E8,1.3791852E30,1958794.8,-7.9068222E15,-1001772.4,6.4940488E16,7.7069143E22,1.2855175E8,1.0E-30,1.0E-30,6.1350287E-4,1.1E-29,0.49969325,1.5525507E-23,5.4045383E-26,1.4005479E-29,2.3419877E-29,1.5E-29,0.49969325,2.7903895E-23,1.8E-29,1.9E-29,2.9925912E-19,2.1000028E-29,2.2000385E-29,2.2E-29,1.7286769E-28,2.3E-29,2.4E-29,2.7725898E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2259488E-28,4.477293E-29,2.9E-29,3.0E-29,8.6614762E-28,3.1E-29,3.2E-29,9.4312725E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4090134E8,3.4137473E8,1.3791325E30,1992121.7,-7.9265895E15,-1164569.5,6.4850281E16,7.6778131E22,1.2856012E8,1.0E-30,1.0E-30,6.3309157E-4,1.1E-29,0.49968345,1.5534142E-23,5.3124445E-26,1.4005018E-29,2.3419837E-29,1.5E-29,0.49968345,2.7892375E-23,1.8E-29,1.9E-29,2.6608833E-19,2.1000025E-29,2.2000383E-29,2.2E-29,1.7275929E-28,2.3E-29,2.4E-29,2.7710367E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2238649E-28,4.4761996E-29,2.9E-29,3.0E-29,8.658897E-28,3.1E-29,3.2E-29,9.4284472E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4137473E8,3.418461E8,1.3792817E30,1995353.5,-7.9595633E15,-1137995.1,6.4814116E16,7.6666233E22,1.2857237E8,1.0E-30,1.0E-30,6.1161084E-4,1.1E-29,0.49969419,1.5529715E-23,5.3730868E-26,1.4005582E-29,2.3419878E-29,1.5E-29,0.49969419,2.7898295E-23,1.8E-29,1.9E-29,3.0226876E-19,2.1000029E-29,2.2000383E-29,2.2E-29,1.7276773E-28,2.3E-29,2.4E-29,2.7711589E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2240316E-28,4.4762864E-29,2.9E-29,3.0E-29,8.6591085E-28,3.1E-29,3.2E-29,9.4286782E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.418461E8,3.4232561E8,1.3790988E30,1955771.3,-7.9196541E15,-1089656.1,6.4724684E16,7.6409411E22,1.2849924E8,1.0E-30,1.0E-30,5.8632972E-4,1.1E-29,0.49970684,1.553102E-23,5.3352292E-26,1.40052E-29,2.3419945E-29,1.5E-29,0.49970684,2.7896701E-23,1.8E-29,1.9E-29,2.7585178E-19,2.1000026E-29,2.2000382E-29,2.2E-29,1.7273361E-28,2.3E-29,2.4E-29,2.7706712E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2233824E-28,4.4759475E-29,2.9E-29,3.0E-29,8.6583133E-28,3.1E-29,3.2E-29,9.4278066E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4232561E8,3.4280238E8,1.379214E30,1961704.2,-7.9359853E15,-1171784.0,6.4653114E16,7.6161082E22,1.2830065E8,1.0E-30,1.0E-30,6.2826551E-4,1.1E-29,0.49968587,1.5540985E-23,5.2785186E-26,1.4005083E-29,2.3419866E-29,1.5E-29,0.49968587,2.788344E-23,1.8E-29,1.9E-29,2.6926225E-19,2.1000025E-29,2.2000381E-29,2.2E-29,1.7270429E-28,2.3E-29,2.4E-29,2.7702479E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2228082E-28,4.4756502E-29,2.9E-29,3.0E-29,8.6575927E-28,3.1E-29,3.2E-29,9.4270177E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4280238E8,3.4327385E8,1.3791121E30,1978092.6,-7.9850248E15,-1030434.3,6.4622051E16,7.6057533E22,1.2823259E8,1.0E-30,1.0E-30,5.9086218E-4,1.1E-29,0.49970457,1.5538906E-23,5.3177336E-26,1.4005369E-29,2.34199E-29,1.5E-29,0.49970457,2.7886289E-23,1.8E-29,1.9E-29,2.8928718E-19,2.1000027E-29,2.2000382E-29,2.2E-29,1.7271963E-28,2.3E-29,2.4E-29,2.7704691E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2231081E-28,4.4758052E-29,2.9E-29,3.0E-29,8.6579683E-28,3.1E-29,3.2E-29,9.4274291E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4327385E8,3.4374481E8,1.3791559E30,1974873.7,-7.9867951E15,-1104657.3,6.4527239E16,7.5785367E22,1.2820378E8,1.0E-30,1.0E-30,6.0277509E-4,1.1E-29,0.49969861,1.5537497E-23,5.3293493E-26,1.4005181E-29,2.3419881E-29,1.5E-29,0.49969861,2.7888056E-23,1.8E-29,1.9E-29,2.7732308E-19,2.1000026E-29,2.2000381E-29,2.2E-29,1.7270213E-28,2.3E-29,2.4E-29,2.7702175E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2227686E-28,4.4756307E-29,2.9E-29,3.0E-29,8.6575452E-28,3.1E-29,3.2E-29,9.426966E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4374481E8,3.4421975E8,1.3791779E30,1952985.8,-8.0737051E15,-1093458.4,6.4336676E16,7.5210524E22,1.2803619E8,1.0E-30,1.0E-30,6.2235075E-4,1.1E-29,0.49968882,1.5542974E-23,5.2679872E-26,1.4005199E-29,2.3419869E-29,1.5E-29,0.49968882,2.7880805E-23,1.8E-29,1.9E-29,2.7968848E-19,2.1000026E-29,2.2000379E-29,2.2E-29,1.7261058E-28,2.3E-29,2.4E-29,2.7689074E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2210124E-28,4.4747041E-29,2.9E-29,3.0E-29,8.6553769E-28,3.1E-29,3.2E-29,9.4245895E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4421975E8,3.4470518E8,1.3791542E30,1905450.9,-8.0829755E15,-1152782.8,6.4281765E16,7.5029475E22,1.2804588E8,1.0E-30,1.0E-30,6.3250501E-4,1.1E-29,0.49968375,1.554876E-23,5.2437144E-26,1.4005518E-29,2.3419847E-29,1.5E-29,0.49968375,2.7873153E-23,1.8E-29,1.9E-29,2.961601E-19,2.1000028E-29,2.2000378E-29,2.2E-29,1.7256225E-28,2.3E-29,2.4E-29,2.7682145E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2200821E-28,4.474216E-29,2.9E-29,3.0E-29,8.6542252E-28,3.1E-29,3.2E-29,9.4233276E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4470518E8,3.4517551E8,1.3792747E30,1961338.1,-8.0005611E15,-1037151.4,6.4333544E16,7.5176021E22,1.2814802E8,1.0E-30,1.0E-30,6.1863393E-4,1.1E-29,0.49969068,1.5544174E-23,5.2456503E-26,1.4005016E-29,2.341985E-29,1.5E-29,0.49969068,2.7879196E-23,1.8E-29,1.9E-29,2.650175E-19,2.1000025E-29,2.2000378E-29,2.2E-29,1.7257948E-28,2.3E-29,2.4E-29,2.7684619E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2204144E-28,4.4743876E-29,2.9E-29,3.0E-29,8.6546372E-28,3.1E-29,3.2E-29,9.4237787E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4517551E8,3.4565171E8,1.3791151E30,1931618.2,-8.0303238E15,-1098532.2,6.4212266E16,7.4801715E22,1.2798654E8,1.0E-30,1.0E-30,6.1525148E-4,1.1E-29,0.49969237,1.5550194E-23,5.2174717E-26,1.4005108E-29,2.3419775E-29,1.5E-29,0.49969237,2.7871064E-23,1.8E-29,1.9E-29,2.7526622E-19,2.1000025E-29,2.2000377E-29,2.2E-29,1.725301E-28,2.3E-29,2.4E-29,2.7677534E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2194588E-28,4.4738854E-29,2.9E-29,3.0E-29,8.6534477E-28,3.1E-29,3.2E-29,9.4224759E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4565171E8,3.4612632E8,1.3792684E30,1932983.5,-8.1004835E15,-1094900.0,6.4213965E16,7.4805375999999996E22,1.2793724E8,1.0E-30,1.0E-30,6.3972759E-4,1.1E-29,0.49968014,1.5543672E-23,5.2775641E-26,1.4005385E-29,2.341974E-29,1.5E-29,0.49968014,2.787959E-23,1.8E-29,1.9E-29,2.8356946E-19,2.1000027E-29,2.2000378E-29,2.2E-29,1.7257755E-28,2.3E-29,2.4E-29,2.7684328E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.220367E-28,4.4743616E-29,2.9E-29,3.0E-29,8.6545656E-28,3.1E-29,3.2E-29,9.4237011E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4612632E8,3.4659302E8,1.3790625E30,1960109.5,-8.1112347E15,-1226273.1,6.4000402E16,7.416669E22,1.2769298E8,1.0E-30,1.0E-30,6.4505167E-4,1.1E-29,0.49967747,1.5555875E-23,5.1560328E-26,1.4005436E-29,2.3419888E-29,1.5E-29,0.49967747,2.7863832E-23,1.8E-29,1.9E-29,2.8934283E-19,2.1000027E-29,2.2000375E-29,2.2E-29,1.7246891E-28,2.3E-29,2.4E-29,2.7668776E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2182931E-28,4.4732821E-29,2.9E-29,3.0E-29,8.6520178E-28,3.1E-29,3.2E-29,9.4209094E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4659302E8,3.4706457E8,1.3792901E30,1935023.4,-8.1120422E15,-1097291.1,6.3870501E16,7.3789707E22,1.2755402E8,1.0E-30,1.0E-30,6.7133206E-4,1.1E-29,0.49966433,1.556293E-23,5.118223E-26,1.4005549E-29,2.3419816E-29,1.5E-29,0.49966433,2.785442E-23,1.8E-29,1.9E-29,2.8932474E-19,2.1000027E-29,2.2000374E-29,2.2E-29,1.7240581E-28,2.3E-29,2.4E-29,2.7659728E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2170756E-28,4.4726394E-29,2.9E-29,3.0E-29,8.6505075E-28,3.1E-29,3.2E-29,9.4192545E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4706457E8,3.4754787E8,1.3790477E30,1882465.2,-8.2110392E15,-1092905.3,6.3830506E16,7.3639321E22,1.2764028E8,1.0E-30,1.0E-30,7.0276706E-4,1.1E-29,0.49964862,1.5565107E-23,5.1540898E-26,1.4005194E-29,2.3419701E-29,1.5E-29,0.49964862,2.7851303E-23,1.8E-29,1.9E-29,2.7650963E-19,2.1000026E-29,2.2000373E-29,2.2E-29,1.7236173E-28,2.3E-29,2.4E-29,2.7653407E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2162192E-28,4.4721849E-29,2.9E-29,3.0E-29,8.6494375E-28,3.1E-29,3.2E-29,9.4180822E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
3.4754787E8,3.4801967E8,1.379312E30,1923445.7,-8.2323518E15,-1148148.0,6.37091E16,7.3286271E22,1.2741803E8,1.0E-30,1.0E-30,6.3456308E-4,1.1E-29,0.49968272,1.5565363E-23,5.1400815E-26,1.4005343E-29,2.3419795E-29,1.5E-29,0.49968272,2.7851175E-23,1.8E-29,1.9E-29,2.9215707E-19,2.1000027E-29,2.2000373E-29,2.2E-29,1.7235279E-28,2.3E-29,2.4E-29,2.7652137E-28,2.6E-29,2.5E-29,2.6E-29,2.7E-29,2.8E-29,5.2160564E-28,4.4721044E-29,2.9E-29,3.0E-29,8.6492462E-28,3.1E-29,3.2E-29,9.4178725E-28,3.3E-29,3.4E-29,3.5E-29,3.6E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
